gene_name,gene_id,logfc,p
SLC35G3,ENSG00000164729.8,6.89252372456427,1.0733543999844e-15
RNU6-536P,ENSG00000200254.1,6.89178147946141,1.97044014173156e-15
PANTR1,ENSG00000233639.8,6.88854331145202,9.036717588999739e-11
TMEM225,ENSG00000204300.7,6.88536909333997,1.03117240131848e-11
TRDN-AS1,ENSG00000235535.9,6.88380443333281,1.67757108574871e-14
CDH13,ENSG00000140945.17,6.88254372181354,1.34196308006737e-16
LINC01562,ENSG00000203356.2,6.88149779849896,2.3823463094192505e-14
SOX2-OT,ENSG00000242808.11,6.88001460074195,9.92490203692513e-26
NRXN3,ENSG00000021645.20,6.87231430051603,2.81720322989376e-15
CD96,ENSG00000153283.13,6.8710139167524,6.626283514561809e-12
LRRTM4,ENSG00000176204.14,6.86640796080956,1.08200520749666e-12
DEFB118,ENSG00000131068.4,6.86583236235774,5.31346758817329e-13
LINC01990,ENSG00000273125.2,6.85667445608019,1.22465672687989e-13
LINC00507,ENSG00000256193.6,6.85020652940968,8.389162222629381e-15
MUC16,ENSG00000181143.15,6.82384091237309,1.28441472833863e-11
TARID,ENSG00000227954.7,6.81935623463948,1.2644368829786602e-09
LINC00824,ENSG00000254275.6,6.81927883459977,1.86074633200362e-13
MIR4432HG,ENSG00000228590.3,6.81811077573862,1.35562552008756e-13
RIC3,ENSG00000166405.15,6.81633136718651,2.01751166765927e-13
KIF6,ENSG00000164627.18,6.81363207268378,3.96488687594227e-13
SOX11,ENSG00000176887.7,6.80933045043337,8.856339613501309e-16
TCF4-AS2,ENSG00000267402.1,6.80318540395196,1.4198854652595901e-14
RN7SKP90,ENSG00000199883.1,6.80117285630758,8.91150733742379e-14
LINC02071,ENSG00000249383.2,6.78946843569035,3.28446230073253e-12
EMCN,ENSG00000164035.10,6.78833407153651,2.71469084096215e-12
SMIM42,ENSG00000288460.1,6.77882854668619,1.10509621964386e-12
OR8B5P,ENSG00000255030.1,6.77849758922868,2.8422922415674404e-09
ELAVL3,ENSG00000196361.10,6.77633654096332,3.81661415872541e-14
NMUR2,ENSG00000132911.5,6.77260060897979,1.05009256894936e-12
LINC01194,ENSG00000248131.6,6.76375127549699,1.0951057551879801e-14
LINC01524,ENSG00000234948.2,6.75403843329366,1.4297238204345e-16
PAPPA,ENSG00000182752.10,6.74921907972647,9.180145235743e-15
NOS1,ENSG00000089250.20,6.73954165825255,1.66687185643408e-13
ANKRD20A11P,ENSG00000215559.8,6.72482921529156,1.3450739214182499e-11
ARHGAP8,ENSG00000241484.10,6.72308419150754,8.33709088836754e-14
FRRS1L,ENSG00000260230.5,6.72170781108427,4.03924612843768e-15
LINC02552,ENSG00000256422.7,6.71671531335421,5.26014252840439e-13
RNU6-1247P,ENSG00000252431.1,6.70916152847387,3.77202586137701e-15
KCNH5,ENSG00000140015.20,6.70818028573064,2.88422668496339e-14
HSD17B2,ENSG00000086696.11,6.70492668687217,8.01952304492563e-16
LINC02822,ENSG00000286021.3,6.70114663468338,8.246761974348049e-12
BLK,ENSG00000136573.14,6.69505769484262,9.49253740032441e-12
GNAO1,ENSG00000087258.16,6.69265649159463,3.30719595791287e-14
MYT1L,ENSG00000186487.21,6.68845413271886,3.21548062328868e-16
RNU1-136P,ENSG00000206908.1,6.67961370321503,1.0865699851902298e-11
NFASC,ENSG00000163531.17,6.67959135081971,3.74982326056826e-17
PWRN1,ENSG00000259905.7,6.67569522276091,7.748995082820501e-16
SPINK1,ENSG00000164266.11,6.67489844271077,9.363453269071907e-36
OR4K2,ENSG00000165762.3,6.67120234256213,2.79336386577437e-13
OR10H5,ENSG00000172519.10,6.65049296703964,6.510925908609901e-10
DPRXP2,ENSG00000271304.2,6.64739209278077,1.37042662160577e-14
FGF14,ENSG00000102466.16,6.64567120221981,2.4350504572788196e-11
OR9Q1,ENSG00000186509.4,6.64301801235351,2.0184729680162398e-12
MFSD4BP1,ENSG00000250827.1,6.64090763773605,5.60158573642153e-13
MEOX1,ENSG00000005102.14,6.63222421415874,2.1023872880674798e-11
HNF1B,ENSG00000275410.6,6.6246661230547,9.74141033472992e-14
LINC02273,ENSG00000245954.9,6.6234196196035,4.53194631805028e-09
TAT,ENSG00000198650.11,6.61699499756493,8.82772721669856e-12
DPPA4,ENSG00000121570.13,6.61039682588547,1.46805422184057e-14
CSMD2,ENSG00000121904.19,6.60987491237356,3.3624291455150996e-12
ADD3-AS1,ENSG00000203876.10,6.60987480171977,3.35740217800793e-12
OR10K2,ENSG00000180708.6,6.59866440213061,2.94763818779739e-11
RNU1-108P,ENSG00000199426.1,6.58958638973555,2.19131072140134e-09
OR4D9,ENSG00000172742.6,6.58722074972202,5.69463918405755e-12
OR8A1,ENSG00000196119.8,6.58338125723817,1.72671332824372e-13
SLC6A15,ENSG00000072041.18,6.57441077951696,1.19576846906533e-11
PLUT,ENSG00000247381.3,6.5739016963969,3.30062015142566e-14
LINC01289,ENSG00000253734.2,6.5720110087686,1.23272100940085e-08
OR2C3,ENSG00000196242.10,6.56501472408115,2.2038202920907602e-14
LINC02485,ENSG00000248456.1,6.55188619073888,6.994153750736009e-11
ASB18,ENSG00000182177.15,6.53896960826726,7.56546170462802e-10
SINHCAFP3,ENSG00000253488.1,6.53769103054837,1.07774942475677e-12
NPM1P11,ENSG00000226827.1,6.53590922508486,1.05177487999229e-12
ADAMTSL3,ENSG00000156218.13,6.53234281146929,4.0545833890120194e-11
BARX2,ENSG00000043039.7,6.53088994764335,1.0581924332290599e-12
DMRT1,ENSG00000137090.12,6.52128434376417,2.35231312462774e-14
KRT16,ENSG00000186832.9,6.51992271288839,6.000488068000522e-14
SSUH2,ENSG00000125046.16,6.51878128297477,1.50843615566223e-14
POU2F3,ENSG00000137709.10,6.51606948973332,2.50177270503177e-12
LGSN,ENSG00000146166.17,6.50721208032463,5.012226365877839e-11
DNAJB5P1,ENSG00000230335.1,6.5016084401366,1.45623306406102e-09
LINC00261,ENSG00000259974.4,6.49367729307195,5.29199499350501e-13
LINC01405,ENSG00000185847.9,6.49105671627311,1.39604922652719e-14
OR7D4,ENSG00000174667.4,6.48902305814337,3.73865979429627e-14
LHFPL3-AS1,ENSG00000226869.6,6.48623046192633,1.98606242752614e-12
KIAA0895LP1,ENSG00000264714.1,6.48260457077978,2.7200986212737697e-11
CTCFL,ENSG00000124092.13,6.47440359364711,3.72739709574437e-12
COL1A2,ENSG00000164692.19,6.46609844412496,2.54301297998536e-14
VIPR1-AS1,ENSG00000232354.8,6.46336313234737,3.1824081150059804e-14
KSR2,ENSG00000171435.14,6.46178804103277,7.38733865938262e-06
LINC02884,ENSG00000231246.3,6.46094976259817,4.61584724432065e-10
SLC1A6,ENSG00000105143.13,6.44634672539682,1.21487473307037e-12
DAND5,ENSG00000179284.6,6.44360478188919,2.81786307767102e-12
ROR1,ENSG00000185483.13,6.4421263305655,9.006561778204189e-12
ADAMTS9-AS2,ENSG00000241684.7,6.44207671239614,6.32732205091433e-13
MIR924HG,ENSG00000267374.3,6.43957376761866,2.77364155606217e-13
LINC01750,ENSG00000231437.3,6.43838993888965,3.81078457413333e-10
PSG2,ENSG00000242221.9,6.43838993888965,3.81078457413333e-10
CNN1,ENSG00000130176.8,6.43754224307533,4.086074723621481e-09
HMGN1P14,ENSG00000249439.1,6.43006770462017,1.8507951717473e-09
PAX1,ENSG00000125813.14,6.42857466535502,1.47967204822439e-13
IL1RAPL1,ENSG00000169306.10,6.42542287327229,3.55257796895779e-12
LINC01192,ENSG00000241369.6,6.42064657860724,2.484033929116109e-11
LINC01608,ENSG00000253877.6,6.4198319182448,2.61489100001346e-10
NKX2-5,ENSG00000183072.10,6.41741609171631,2.4894346626666996e-12
SIAH3,ENSG00000215475.5,6.41225549184074,3.95518417185338e-10
LINC00661,ENSG00000205396.11,6.41204365366655,7.944662972793709e-12
LINC01053,ENSG00000238169.2,6.41152220769103,5.0799410441367087e-11
STMN2,ENSG00000104435.14,6.41147484374466,8.386213866482669e-12
IL5RA,ENSG00000091181.20,6.41072326159697,4.9169441527192e-11
LINC01304,ENSG00000237401.8,6.40976903929665,2.94877865725801e-13
OR1I1,ENSG00000094661.3,6.40820368088003,1.19193148181722e-08
LINC02805,ENSG00000232265.8,6.40771525289602,7.97647799093252e-12
RAPGEF5,ENSG00000136237.19,6.40726316760413,4.85117552988106e-13
RNY1P10,ENSG00000200138.1,6.38361242557368,1.05082674704324e-11
ENPEP,ENSG00000138792.10,6.38317387152043,2.2960413068519604e-09
MYOG,ENSG00000122180.5,6.38303233997769,5.382708324331461e-15
ADAMTS18,ENSG00000140873.16,6.38090041972201,1.45127804275109e-07
LINC01896,ENSG00000263146.3,6.37892175678944,1.1348411508996602e-09
FAM221B,ENSG00000204930.10,6.37846057929647,2.59385188505859e-09
SLITRK1,ENSG00000178235.8,6.37733716420158,1.82330593377437e-11
SMIM28,ENSG00000262543.2,6.37310921244182,2.0797944698797397e-11
TRMT9B,ENSG00000250305.9,6.37000571446101,1.06674155653687e-14
VDAC1P9,ENSG00000232366.1,6.36703634764603,8.498969997501729e-11
LAMA1,ENSG00000101680.16,6.36573059848914,2.73091994710768e-10
PDE10A,ENSG00000112541.19,6.36328349129772,1.82772865919822e-12
FBXL7,ENSG00000183580.10,6.35530015815146,1.55004117382489e-11
MEG3,ENSG00000214548.18,6.35423649439898,2.294058671681e-12
CCDC190,ENSG00000185860.14,6.3537137419211,1.91430408200188e-14
EFNA2,ENSG00000099617.4,6.35302172640738,3.88547698119593e-12
SREK1IP1P1,ENSG00000229336.1,6.35105310160613,6.724012262625812e-14
COL2A1,ENSG00000139219.19,6.35065387971966,6.740822789058749e-11
SLC24A2,ENSG00000155886.12,6.34824330902775,8.48087714625869e-13
ARLNC1,ENSG00000260896.6,6.34481965622677,2.63895921726733e-15
GRHL2,ENSG00000083307.12,6.33007134304029,3.96154422092079e-09
SOX9-AS1,ENSG00000234899.11,6.32929718945349,1.06576410896031e-08
GLT6D1,ENSG00000204007.8,6.32629197602516,2.73091994710768e-10
LINC02228,ENSG00000251273.4,6.32169240650711,8.12042891996196e-14
LINC01483,ENSG00000227517.7,6.31829054245403,5.19228979162894e-08
RNU6-218P,ENSG00000252929.1,6.31733660425899,2.02328229570093e-10
RPL21P133,ENSG00000236509.2,6.31703998632823,3.01805934929316e-10
MPPED2,ENSG00000066382.17,6.31609583082558,2.03386719586906e-06
NHEG1,ENSG00000225391.5,6.31517926189075,4.3459428299953394e-11
RN7SL636P,ENSG00000244376.3,6.31477462843909,3.69288710187185e-09
LINC00639,ENSG00000259070.8,6.31234844716191,3.4229813058663204e-14
PROX1-AS1,ENSG00000230461.9,6.30633610856003,3.0892104751263794e-11
MEG8,ENSG00000225746.13,6.30579610274014,6.7452514872340495e-12
LRTM1,ENSG00000144771.8,6.30563023119931,1.0848894803609201e-09
IDH2-DT,ENSG00000259685.3,6.30506144021414,4.5696126954019694e-11
CYP4B1,ENSG00000142973.15,6.30389353559331,1.20134328777391e-11
DPPA3,ENSG00000187569.3,6.30311659647745,1.21831928946012e-09
AGGF1P10,ENSG00000282968.1,6.30117018060094,1.21829323959798e-13
PWRN4,ENSG00000260232.4,6.29981340777512,3.4483245198787495e-11
PTMAP15,ENSG00000255105.1,6.28917416935746,1.99656045540462e-10
CDH7,ENSG00000081138.14,6.28764070742583,2.830678662075829e-11
LINC01210,ENSG00000239513.6,6.28733259761168,1.1560057942664301e-10
ACSL6,ENSG00000164398.15,6.28089844628786,6.52155895682946e-14
RPL35P9,ENSG00000174418.7,6.27254174324776,2.6949136930411396e-11
RNU7-128P,ENSG00000253056.1,6.27153249659498,1.33826214794309e-09
SNCA,ENSG00000145335.17,6.26911009838429,4.80600866302127e-12
COL6A4P1,ENSG00000230524.8,6.26564024833912,1.38628863751659e-12
LINC00574,ENSG00000231690.4,6.25572223483522,2.61614526399481e-08
LINC01482,ENSG00000267659.5,6.25458293829685,3.9791425181034986e-12
BPIFC,ENSG00000184459.10,6.24554558923718,4.5382290987960005e-11
CYP11A1,ENSG00000140459.18,6.24419787931741,1.51241018698172e-10
LINC00887,ENSG00000214145.8,6.24067716731526,2.42482137853795e-11
SLC19A3,ENSG00000135917.16,6.23773355018416,8.18206810460512e-10
CD3G,ENSG00000160654.11,6.22699220638931,5.283660053737039e-12
RN7SKP299,ENSG00000271765.1,6.22500774644432,1.73589651759818e-11
LINC01568,ENSG00000258779.8,6.2184912354498,3.5409414895378197e-12
CDH5,ENSG00000179776.19,6.21843806774622,8.69990640870864e-09
SALL3,ENSG00000256463.10,6.21756697926143,1.70560243427774e-11
RNU4-40P,ENSG00000201221.1,6.21305896585127,6.894068396059139e-11
SGCD,ENSG00000170624.14,6.21292572212205,6.80864864588472e-12
SPATS1,ENSG00000249481.7,6.21261769830513,1.82143233332151e-12
CACNG2,ENSG00000166862.7,6.21220744386445,1.2920649873401199e-11
RNU6-1077P,ENSG00000222438.1,6.21109576754303,3.14936083386797e-08
LIN28B-AS1,ENSG00000203809.7,6.20123621496051,1.09173535602552e-08
POLR2DP2,ENSG00000244565.1,6.19781374634284,5.89909712890771e-10
LYPD4,ENSG00000273111.6,6.19412223848216,1.39640910965844e-08
WTAPP1,ENSG00000255282.6,6.19368695556091,5.77750165421559e-13
LMO3,ENSG00000048540.16,6.18542882244128,1.71645323242898e-13
MARCHF10-DT,ENSG00000265000.1,6.1851117133396,6.10692179092239e-11
SCN2A,ENSG00000136531.19,6.18335834885963,2.15131171145428e-11
DLX6,ENSG00000006377.11,6.18120224707019,5.89591238336528e-09
PRORY,ENSG00000183146.4,6.17997405445517,2.1146644533163201e-10
LINC01205,ENSG00000228980.4,6.17599446963098,3.40003659605311e-11
LINC02405,ENSG00000249345.8,6.175675335235,1.9826241277431598e-12
PRKAR2B-AS1,ENSG00000243193.4,6.17508223805528,6.89314360889913e-12
BOLA3P2,ENSG00000267332.1,6.16860290007231,5.21162910992264e-09
LINC00861,ENSG00000245164.9,6.16790406083169,8.15646681272938e-13
GSTA6P,ENSG00000223622.2,6.16765162899892,2.65139632997041e-08
RELN,ENSG00000189056.15,6.161432066198,3.82107419985025e-10
SLC5A8,ENSG00000256870.3,6.15845274792916,1.4142283826503099e-11
LINC00461,ENSG00000245526.12,6.15788971313806,8.193918995562521e-09
SCEL,ENSG00000136155.17,6.15687436468705,4.79098749695297e-09
TBX5,ENSG00000089225.20,6.15389819495482,1.15069109469613e-06
C8orf34,ENSG00000165084.16,6.15299282366997,3.34306666506934e-07
LINC00598,ENSG00000215483.12,6.15200963270535,2.7780584679140598e-12
AKAP6,ENSG00000151320.11,6.14834055967999,1.3087847869556502e-09
LINC01989,ENSG00000261156.6,6.14716179250914,9.78561526692158e-07
KIF19,ENSG00000196169.15,6.13555907658039,1.38548297305577e-08
LEP,ENSG00000174697.5,6.13387232541589,8.57400435270011e-11
CHIAP3,ENSG00000234020.1,6.13031722153909,2.83913274451386e-09
LINC01938,ENSG00000254066.2,6.12954004215057,5.84215060232491e-07
KCNJ16,ENSG00000153822.15,6.12519603883671,4.8338144040415695e-11
LINC00311,ENSG00000179219.5,6.12229661127059,1.01012357154375e-09
GNAO1-DT,ENSG00000246379.8,6.12203694512247,1.9951675751662797e-11
MTCYBP45,ENSG00000224338.2,6.12080758507963,3.65060495994552e-08
C8orf74,ENSG00000171060.11,6.1195475601853,1.48767554499032e-10
ADAM29,ENSG00000168594.15,6.11889156356918,3.36811637215267e-08
RN7SL170P,ENSG00000241821.3,6.11781320838917,1.59515142723747e-07
FZD10-AS1,ENSG00000250208.7,6.11771333366781,2.23182665697787e-10
LINC02832,ENSG00000227308.2,6.11636328613276,9.78217919307381e-12
SMARCAD1-DT,ENSG00000246541.2,6.11301306024414,8.04675111034306e-10
LINC01685,ENSG00000238063.3,6.11300637926216,4.19911699347079e-10
ACSM2A,ENSG00000183747.12,6.11284837828934,9.47598381823647e-08
STRIT1,ENSG00000240045.2,6.11269534919148,1.4325170537184302e-09
SREK1IP1P2,ENSG00000271227.1,6.11056271789735,1.75922891403245e-10
HMGB3P5,ENSG00000237642.1,6.10918603554831,3.5585721493056e-11
SNORA70,ENSG00000252657.1,6.10853782567518,6.82186895849609e-10
SAMD7,ENSG00000187033.9,6.10837450494771,2.07728298559366e-09
MAGEA10,ENSG00000124260.12,6.10038670648286,1.5554485357187402e-09
VXN,ENSG00000169085.13,6.09949691133707,4.90326616710201e-10
LINC01697,ENSG00000232079.7,6.09297839606187,5.26112749559825e-09
LINC02188,ENSG00000261175.6,6.07745367400327,3.0474077587311004e-10
SELENBP1,ENSG00000143416.21,6.07208469749641,1.49370845569217e-11
GPR171,ENSG00000174946.7,6.06921523518808,2.21209084863759e-10
CAPN14,ENSG00000214711.10,6.0676886273404,9.059140323006459e-11
LINC01705,ENSG00000232679.2,6.06200523843833,1.2117361683087799e-185
FRMD6-AS2,ENSG00000258537.5,6.05738845160051,1.4432990478953101e-09
PAK3,ENSG00000077264.16,6.0573199352444,2.0184729680162398e-12
SPACA4,ENSG00000177202.3,6.05722647604586,3.956943143166631e-09
NALCN,ENSG00000102452.18,6.05583183805,4.56813129965577e-13
AQP4-AS1,ENSG00000260372.7,6.05475860005854,5.3900720297459795e-11
ABCC13,ENSG00000243064.9,6.05365864689965,1.10144333114934e-11
TENM2,ENSG00000145934.16,6.05234670076082,5.304993912693651e-10
KIAA1217,ENSG00000120549.18,6.05145902945767,5.06315692468632e-12
FAR2P1,ENSG00000180178.11,6.05138716944009,3.3808137251032e-09
LINC02909,ENSG00000226397.8,6.04920545503982,5.37246325288061e-12
DIP2C,ENSG00000151240.17,6.04788768348826,1.85589699221988e-07
CDH18,ENSG00000145526.12,6.04735811023014,2.8116646478803e-09
LINC01638,ENSG00000233521.8,6.04333013638026,6.739932510129201e-10
CHRNA7,ENSG00000175344.19,6.04333013638026,6.739932510129201e-10
PHOX2B,ENSG00000109132.7,6.04175727681504,1.00974626826967e-08
SAXO1,ENSG00000155875.15,6.03908825256965,1.50230612115414e-11
HAS2-AS1,ENSG00000248690.8,6.03877276247362,1.65588059400448e-05
DPP10-AS1,ENSG00000235026.7,6.02758644054306,1.44846163064089e-08
LINC02241,ENSG00000251629.7,6.02667391925884,4.42139098383988e-06
NPPC,ENSG00000163273.4,6.02639224617795,5.44897394303953e-09
RNU6-106P,ENSG00000207134.1,6.02047979237987,1.45066566410058e-08
WWTR1-IT1,ENSG00000241985.1,6.01945418752317,6.681705841684271e-10
RN7SL827P,ENSG00000271986.2,6.01272619820583,5.658683109855191e-10
KCNA4,ENSG00000182255.7,6.0088901234756,3.8670514298284603e-10
ZNF578,ENSG00000258405.11,6.00711658623703,8.31899297570067e-12
LINC02160,ENSG00000251443.3,6.0016475228833,1.10931136408107e-05
SUMO2P18,ENSG00000253639.1,6.0011107891836,1.1823692055844399e-11
POU6F2,ENSG00000106536.21,6.0007819170549,1.8117524904749e-07
FAM83F,ENSG00000133477.17,5.99849914969814,6.067593572705309e-11
LINC01141,ENSG00000236963.8,5.99821524110581,7.41934594290538e-10
MYADML,ENSG00000239649.3,5.99301829577436,2.42793264123604e-08
RPS29P24,ENSG00000244253.1,5.98981706166899,5.35607602879551e-08
LRATD1,ENSG00000162981.14,5.98891863737524,8.87468010715056e-09
NGFR-AS1,ENSG00000249906.1,5.98710004988953,2.20062171833027e-08
ARL2BPP6,ENSG00000248355.1,5.98432573400038,3.24021171038612e-08
LINC02101,ENSG00000248132.3,5.98194094949536,7.11266629807376e-07
CENPNP1,ENSG00000233671.1,5.98085708605191,4.45333925212295e-08
OR4E2,ENSG00000221977.3,5.97580018167022,1.67029219125797e-08
UBTFL8,ENSG00000224082.1,5.97287402357067,5.9215336788739315e-09
LINC01721,ENSG00000230133.2,5.97074585350042,1.45104649197925e-07
SLC13A1,ENSG00000081800.9,5.96580684440486,1.47479337986061e-07
FOXB1,ENSG00000171956.7,5.96225377022678,1.21762171620041e-08
FAM222A-AS1,ENSG00000255650.6,5.96021121536883,4.84062604633112e-08
RFX4,ENSG00000111783.13,5.95633286484969,9.26096242733931e-12
OR7E55P,ENSG00000230655.3,5.95505052571627,1.23012775868631e-07
PTPRT,ENSG00000196090.13,5.95419786392119,1.59866246644342e-08
DDX4,ENSG00000152670.19,5.95200313843136,1.8074104008663202e-10
NOVA1-DT,ENSG00000257842.6,5.95197734176711,2.92172490180375e-10
CNTN2,ENSG00000184144.12,5.95172273380967,7.68108302615118e-19
LINC01836,ENSG00000267530.4,5.95117513112236,1.2920649873401199e-11
MDS2,ENSG00000197880.10,5.94885095065168,9.170026243284539e-11
LUZP2,ENSG00000187398.12,5.94437217547866,2.51230637300806e-10
OR6W1P,ENSG00000179420.11,5.94437214463364,2.5089242710279703e-10
RNU6-353P,ENSG00000201136.1,5.94320974005411,1.38335647745394e-06
DHFRP6,ENSG00000219095.1,5.93332019925694,2.9998470123506004e-10
OR10A2,ENSG00000170790.6,5.93016767486869,3.5547318281217897e-12
RAB19,ENSG00000146955.11,5.92269455478868,3.00286477326531e-05
LINC02135,ENSG00000268532.1,5.91829060315213,1.12229398854385e-06
EN1,ENSG00000163064.7,5.91589952704702,2.31204128477425e-07
LINC02857,ENSG00000230852.2,5.91071684409831,6.589786237964229e-11
LINC01486,ENSG00000256560.1,5.90602267527203,1.05136281964554e-08
SEC63P2,ENSG00000250416.2,5.90572681209561,2.715994316731e-08
LINC02177,ENSG00000261617.2,5.90451603279335,8.01175820762712e-08
LINC01972,ENSG00000230401.1,5.90451603279335,8.01175820762712e-08
