gene_name,gene_id,logfc,p
C4A,ENSG00000244731.8,3.68742815122826,0.0149309613744972
CLEC4D,ENSG00000166527.8,3.68708886313449,0.0124973536362754
FMNL1-DT,ENSG00000267121.6,3.68541596906827,3.37790566810232e-85
TSGA10IP,ENSG00000175513.9,3.68431082325283,0.0123345547843055
GCA,ENSG00000115271.11,3.68423212998663,2.46967747765428e-55
TSPEAR,ENSG00000175894.18,3.680442424859,0.0127108045950029
TNK2-AS1,ENSG00000224614.2,3.67877169155543,0.0003387822481292
BRCA2,ENSG00000139618.17,3.67470079327215,3.57433354583388e-124
VDAC1P6,ENSG00000231341.1,3.67324794885787,0.0232986382200824
CDK3,ENSG00000250506.9,3.66751076147323,0.0230571361890901
OR52K1,ENSG00000196778.4,3.658792857678,0.0053660960460501
PLK4,ENSG00000142731.11,3.65871346451988,2.83431823814949e-28
CIP2A,ENSG00000163507.15,3.65817340262285,7.284308269334459e-33
LINC01145,ENSG00000272419.6,3.65333602733952,1.62299911484025e-05
MYO15B,ENSG00000266714.10,3.64989704843267,3.5060996866321e-166
THBS3-AS1,ENSG00000231064.8,3.64880598597262,0.0038663694204341
NME8,ENSG00000086288.12,3.64715747184132,0.0031382045910524
CD300H,ENSG00000284690.3,3.64431080886077,0.0180374802917654
UNC93B6,ENSG00000255562.2,3.63929842171864,0.0138284172363584
CFAP91,ENSG00000183833.16,3.63618074404522,0.0003838200259959
PRDM8-AS1,ENSG00000248719.2,3.6286183590371,0.014057673196763
LIFR,ENSG00000113594.10,3.62629668091325,7.59043724114175e-16
SP110,ENSG00000135899.19,3.62369767532611,0.0
SNORD104,ENSG00000199753.1,3.62313828450508,0.0057191356707993
FAS,ENSG00000026103.23,3.62103249995868,3.33786359023229e-20
RERE-AS1,ENSG00000232912.6,3.61570950219928,0.0163074768861301
LMNB1,ENSG00000113368.12,3.61499284278463,1.32573565953242e-87
IL6-AS1,ENSG00000179428.2,3.60940198809335,0.018628914229472
S100B,ENSG00000160307.10,3.60923000607404,1.4868634535279502e-09
KCNQ4,ENSG00000117013.17,3.60656504224309,1.94110724586883e-135
HEPHL1,ENSG00000181333.12,3.60306780053351,1.965764198537569e-11
PLA2G4A,ENSG00000116711.10,3.60036185104981,2.8894709724011506e-223
KIF15,ENSG00000163808.17,3.60003131067957,5.06300566801028e-28
LINC02804,ENSG00000274372.5,3.59862310140336,0.0080832420434044
PABPC4L,ENSG00000254535.4,3.59529495690649,0.0156777472200294
TSPY26P,ENSG00000235217.6,3.58711000306615,3.5070078894979e-05
TROAP,ENSG00000135451.13,3.58661754064756,6.46870527638061e-07
PPP1R26P1,ENSG00000238086.5,3.58368499504054,0.0175547601278509
KIF7,ENSG00000166813.16,3.58084285559309,0.0035204235541877
HELZ2,ENSG00000130589.16,3.57562911582287,0.0
RPL38P5,ENSG00000235579.1,3.57554397081786,0.0156895151491672
CX3CR1,ENSG00000168329.14,3.57211712262012,0.0098681916980605
HCN4,ENSG00000138622.4,3.5697644063258,3.22153052834292e-05
USP27X-DT,ENSG00000234390.4,3.56666472861135,0.0176921637491723
CSAG3,ENSG00000268916.6,3.55798081463287,0.0192395279173252
AMER1,ENSG00000184675.11,3.55611231333888,8.73046984090052e-38
TSPOAP1,ENSG00000005379.17,3.55514455613971,5.014894563137701e-45
