gene_name,gene_id,logfc,p
LINC01605,ENSG00000253161.6,2.10500667944022,1.0631082863107e-08
HVCN1,ENSG00000122986.14,2.10443946026527,8.60862177677309e-38
TRERF1,ENSG00000124496.12,2.10316501874211,2.65108382039003e-105
KCNJ5,ENSG00000120457.12,2.09775576465461,0.0112103874926156
TMIGD3,ENSG00000121933.19,2.09716947629775,1.0012820268971499e-56
SEMA3G,ENSG00000010319.7,2.09492430899843,1.48282401223725e-16
RNASEH2B-AS1,ENSG00000233672.9,2.09065618259805,1.6949053766157498e-11
IGSF22-AS1,ENSG00000254966.1,2.08840832045166,0.0130600182329127
MYOZ1,ENSG00000177791.12,2.08644804050745,1.42040917049682e-08
IRAG1,ENSG00000072952.20,2.0694094685086,0.0080632320240455
LOXL4,ENSG00000138131.4,2.06843772820942,0.0004018485510312
MIR223HG,ENSG00000274536.8,2.06493283868097,7.725367997646219e-42
MYCL,ENSG00000116990.11,2.06278060737263,3.04344961131239e-127
GPRIN3,ENSG00000185477.5,2.06276592196552,9.118550154513761e-112
CX3CR1,ENSG00000168329.14,2.05609546000473,1.06075565826337e-07
EPHB3,ENSG00000182580.3,2.04813159936193,1.64505592357316e-16
LINC01146,ENSG00000258867.7,2.04218750332111,0.022284712315631
ZNF723,ENSG00000268696.3,2.03565403691067,0.0389659934548203
ST3GAL6,ENSG00000064225.13,2.03027039204623,9.2214272958007e-88
NFATC2,ENSG00000101096.20,2.02328164215879,1.10197762505863e-31
ASB2,ENSG00000100628.12,2.01967465623772,1.18810775624737e-06
OSM,ENSG00000099985.4,2.01480481855352,4.31833442822343e-35
UNC80,ENSG00000144406.19,2.00515226259036,0.0290203258439093
PALD1,ENSG00000107719.9,2.00490245304745,2.40955947682401e-10
PDE4DIPP3,ENSG00000233430.3,1.99955186775676,0.0382180078668805
LINC02611,ENSG00000226791.8,1.99918139365062,5.6369783421929294e-11
ZNF608,ENSG00000168916.16,1.96937223123264,0.045836801494441
IQCD,ENSG00000166578.10,1.9688882636036,2.36891158975842e-18
MIR646HG,ENSG00000228340.7,1.96362878800897,0.0003147457563061
KHK,ENSG00000138030.13,1.95909757885184,6.20877026801251e-06
FLRT1,ENSG00000126500.4,1.9540884990012,9.105884302338953e-09
ANKRD35,ENSG00000198483.13,1.95122832244597,6.70487213062742e-21
SARM1,ENSG00000004139.14,1.94871300934512,1.75967223662649e-07
TUSC8,ENSG00000237361.4,1.94078212186328,0.0007766731434186
VPS37D,ENSG00000176428.6,1.93658054325164,3.97479448838642e-07
DPY19L2P2,ENSG00000170629.15,1.93067594310907,1.15198516207324e-06
KCNE1B,ENSG00000276289.5,1.92864823436353,0.0033826953284081
APBB1,ENSG00000166313.20,1.92032291100153,5.331375387413631e-15
MERTK,ENSG00000153208.18,1.90935548974041,4.18716846768831e-183
LINC02766,ENSG00000229484.2,1.90893320702313,0.0007854250086588
PDK4,ENSG00000004799.8,1.90817129920582,2.68368989919336e-06
SPN,ENSG00000197471.12,1.90668564567315,4.02325358213749e-249
LINC00654,ENSG00000205181.8,1.90382278867634,0.0054735953192256
ZFP36L1,ENSG00000185650.10,1.89877731761275,8.88314988145249e-276
CDH26,ENSG00000124215.17,1.88629619725312,0.001505793636621
NECAB2,ENSG00000103154.10,1.88550024034802,0.0146306802524853
FOXRED2,ENSG00000100350.16,1.88294400816872,1.7614825865368602e-54
LINC02870,ENSG00000180066.10,1.86979285791216,0.0036243021971582
PKDCC,ENSG00000162878.13,1.86862690458087,3.2646378998315903e-47
SLCO4C1,ENSG00000173930.9,1.86765486611939,0.0494208327557215
PLEKHH3,ENSG00000068137.15,1.86689173805894,3.121535574726071e-15
NBEAP1,ENSG00000258590.5,1.86309235563629,0.0006998827140258
CMTM1,ENSG00000089505.18,1.8534411602667,1.38141509205297e-05
STOX2,ENSG00000173320.12,1.84306734668647,4.35631308680556e-32
METTL7B,ENSG00000170439.8,1.83979296290252,2.04268176140108e-08
FBXO43,ENSG00000156509.14,1.83912984734327,2.43843656968097e-08
CUBNP2,ENSG00000234993.1,1.83163266447322,0.0417921221427966
NR2F2,ENSG00000185551.15,1.83082577553291,4.46967430471916e-59
CSPG4,ENSG00000173546.7,1.82919231447445,3.96218941211367e-38
C21orf62-AS1,ENSG00000205930.10,1.82898997842813,0.0015155450346437
PGBD5,ENSG00000177614.11,1.82870800929607,3.40062434170213e-107
IER5L,ENSG00000188483.8,1.82815776605508,1.90073853994259e-63
HAL,ENSG00000084110.11,1.82672357454967,4.03105173162856e-08
DCLK2,ENSG00000170390.16,1.82442551572136,4.88400566962245e-31
NALT1,ENSG00000237886.1,1.82305403131861,4.92244803282839e-06
DRP2,ENSG00000102385.13,1.82252155639906,0.010640796423634
NUDT6,ENSG00000170917.14,1.81946473601731,5.76157617618115e-07
WDR88,ENSG00000166359.11,1.81885653540385,0.0011199142125355
KIAA0513,ENSG00000135709.14,1.8173552974,3.73872950900891e-52
LMO7,ENSG00000136153.20,1.81588668724212,3.24181548290029e-43
MAF,ENSG00000178573.7,1.81571503840836,3.62454140504531e-78
RAB11FIP4,ENSG00000131242.18,1.81540790689123,1.3172748462405e-75
DLG3,ENSG00000082458.12,1.81537719215317,0.0012670730173628
CYB5RL,ENSG00000215883.11,1.80800305954545,5.04597649480569e-49
ZNF703,ENSG00000183779.7,1.80569535697441,1.36957985214041e-98
PDE7B,ENSG00000171408.14,1.79624108528888,0.0025976739286114
TREML1,ENSG00000161911.12,1.79490268556423,6.26638571520182e-27
MTARC1,ENSG00000186205.13,1.79286711792849,4.01985149978878e-17
DUSP7,ENSG00000164086.10,1.7912026022913,7.190628387922629e-122
NT5DC2,ENSG00000168268.11,1.78986145278929,2.6148994689276305e-148
RAB3D,ENSG00000105514.8,1.7896353158977,6.16005059668781e-23
MYZAP,ENSG00000263155.6,1.78877600303477,0.0001383510931958
MLPH,ENSG00000115648.14,1.78842225258977,0.0008532071547117
C15orf65,ENSG00000261652.3,1.7872019684067,0.0020872433195747
TSPAN10,ENSG00000182612.10,1.78581521081099,6.03131447454822e-06
GHRL,ENSG00000157017.16,1.78424584401466,1.69699190239549e-13
PCDHGB6,ENSG00000253305.3,1.78334090519578,0.0422294031693545
SH2D3C,ENSG00000095370.20,1.78221248570121,7.77029922280558e-20
LINC02813,ENSG00000225334.3,1.77467797942961,0.0071930569897139
VSIR,ENSG00000107738.20,1.77372968013256,3.600424302086651e-65
FAM13A,ENSG00000138640.15,1.76940239116859,1.4055041746205199e-11
ATP2B3,ENSG00000067842.18,1.76737544869607,1.83469058685553e-05
CLEC1A,ENSG00000150048.10,1.76639636832748,0.0498551233646341
TMEM154,ENSG00000170006.12,1.76269388735809,1.07948444634157e-28
OIP5,ENSG00000104147.9,1.75799356386845,0.0003994386481487
FCGR3A,ENSG00000203747.12,1.7576939423293,2.10515086486716e-06
RXRA,ENSG00000186350.12,1.75640341167788,1.62335766135636e-167
MNS1,ENSG00000138587.6,1.75565291634658,6.49938624495361e-17
GOLGA2P5,ENSG00000238105.7,1.75112627208579,0.0030587893013935
GALR2,ENSG00000182687.4,1.74839391184448,0.0034302004901729
PRR32,ENSG00000183631.5,1.73739224487635,3.6037515439297e-07
DEF6,ENSG00000023892.11,1.73549894530767,9.801884875757481e-145
CENPI,ENSG00000102384.14,1.73137396544986,1.71346440757573e-34
RTL3,ENSG00000179300.4,1.7300577813107,5.8318198190074915e-09
GYG2,ENSG00000056998.20,1.72543421138648,1.40816806751341e-08
SPC25,ENSG00000152253.9,1.72267727519227,7.189397318343449e-28
HDGFL3,ENSG00000166503.9,1.72168218762017,1.12695586168062e-07
TRIM45,ENSG00000134253.10,1.71970642919659,1.90414746328248e-05
CENPM,ENSG00000100162.15,1.71821782409385,2.40137488687874e-21
SOWAHD,ENSG00000187808.5,1.71563265957226,4.3151718503147003e-10
TMEM52B,ENSG00000165685.9,1.71460596956532,3.73271916709348e-06
KLHDC8B,ENSG00000185909.15,1.71273241946465,9.53551988371462e-10
CAMK2G,ENSG00000148660.21,1.71123610953023,8.1274623290566e-42
LRRC20,ENSG00000172731.15,1.71064213370564,2.13785553097453e-05
PIMREG,ENSG00000129195.16,1.70992681822603,0.00071437531861
SUSD3,ENSG00000157303.11,1.70870605613709,2.0023107275878705e-23
HTR1B,ENSG00000135312.7,1.7083626725914,0.0020534336418804
TLE6,ENSG00000104953.20,1.70703551542343,0.0023147478931343
SNAI3,ENSG00000185669.6,1.70696782641208,1.02615151873968e-14
RN7SL138P,ENSG00000266274.2,1.70545822190963,1.40987956648957e-06
TMEM71,ENSG00000165071.15,1.70357450155073,2.36219760693279e-06
SNX30,ENSG00000148158.17,1.70353373032862,8.44675188373395e-78
ZNF726,ENSG00000213967.12,1.70197392002941,0.0149705457008947
SIGLEC17P,ENSG00000171101.14,1.69772297396349,3.66694744611834e-18
SIGLEC9,ENSG00000129450.9,1.69757738106399,1.72550705873373e-56
DIRAS1,ENSG00000176490.5,1.69723752980016,6.972622622710681e-54
NAMA,ENSG00000271086.7,1.69478115851414,0.0429256931315594
LRRC25,ENSG00000175489.10,1.6935388168757,1.32581996185502e-96
LDLRAD4,ENSG00000168675.19,1.69338655827339,8.86165458407991e-42
ARHGAP18,ENSG00000146376.11,1.69088265798255,4.98292211037325e-129
ANKRD30BP3,ENSG00000230501.1,1.69075092599393,0.0339064316536366
P2RY1,ENSG00000169860.7,1.68980597917581,3.23744380513196e-29
SMC1B,ENSG00000077935.17,1.67341437118782,1.3644651008918302e-09
SHMT1,ENSG00000176974.21,1.6717555295953,6.64565666354175e-26
CCDC170,ENSG00000120262.10,1.67028179732706,2.01759902986208e-22
QPRT,ENSG00000103485.19,1.66977479119086,7.52005949280315e-66
TMEM87B,ENSG00000153214.11,1.6671576447954,5.60293413015242e-137
RIMS3,ENSG00000117016.10,1.66453954254951,1.4013743469944399e-192
CALN1,ENSG00000183166.11,1.6570661292648,7.11919443978106e-24
TUBA5P,ENSG00000214796.9,1.65501832206222,0.0020321100343648
MYLK-AS1,ENSG00000239523.7,1.65478062328713,0.0229128787341363
CALHM2,ENSG00000138172.11,1.65421981630711,7.047313751222781e-47
ATP8B1,ENSG00000081923.15,1.6508985411701,1.0410575192306101e-25
B3GALNT1,ENSG00000169255.15,1.64792245796052,1.36746998177235e-27
THYN1,ENSG00000151500.15,1.64786445254787,2.34006999812644e-34
MYADM,ENSG00000179820.16,1.64272063086898,6.37738268098927e-17
OXCT2,ENSG00000198754.5,1.63677196157945,0.0023774484501117
INKA2,ENSG00000197852.12,1.63529429841268,1.98686935086419e-53
SAPCD2,ENSG00000186193.9,1.6347756225868,3.4119622991959e-31
NCALD,ENSG00000104490.18,1.63368918374797,0.0001656425370453
PTGFRN,ENSG00000134247.10,1.63314796429094,1.1567035161389901e-15
ZNF850,ENSG00000267041.6,1.63252854791706,9.7479854106077e-20
ZNF589,ENSG00000164048.14,1.63006833346681,1.0878316216297502e-25
PARD6G-AS1,ENSG00000267270.7,1.62998142607859,7.12353234156081e-09
RHOBTB2,ENSG00000008853.18,1.62503346297477,3.04648714689591e-67
DOK2,ENSG00000147443.13,1.62184493353052,6.0651575009824906e-52
PPP1R16B,ENSG00000101445.10,1.62165395084424,1.3476085376561001e-11
INHBE,ENSG00000139269.3,1.6188150053045,0.0296410222571904
EEPD1,ENSG00000122547.11,1.61876230866026,7.62011745292117e-116
STARD13,ENSG00000133121.21,1.61862912235269,1.56226730179715e-85
SLC8A1,ENSG00000183023.18,1.61819928251099,4.45993100562033e-22
C11orf21,ENSG00000110665.12,1.6157712126349,1.58138479183676e-32
C11orf45,ENSG00000174370.12,1.60851185517887,4.4775373890586005e-24
TPBGL,ENSG00000261594.4,1.60808287606196,0.0009050895652342
CDKN1C,ENSG00000129757.15,1.60665439589238,0.0002445677938784
SH3PXD2A,ENSG00000107957.17,1.60189802417249,2.23629863516772e-64
CCDC34,ENSG00000109881.17,1.59928579028996,1.0035767902057301e-14
TMC8,ENSG00000167895.15,1.59747536099209,6.0843559811564794e-30
TPM1,ENSG00000140416.23,1.59702819658461,2.8911596048152e-65
CASS4,ENSG00000087589.17,1.5936508320637,7.21543450373824e-36
TRAF3IP3,ENSG00000009790.15,1.58964256212058,7.65196491667135e-46
AVPR2,ENSG00000126895.16,1.5889409987613,0.0291512303709631
VASH1,ENSG00000071246.11,1.58411357834236,4.34592795369925e-122
ACSS1,ENSG00000154930.15,1.58398349162447,3.172514539902841e-15
KBTBD7,ENSG00000120696.9,1.58349267601648,1.44959386046572e-15
FAM78A,ENSG00000126882.13,1.5808881795167,7.21120286523329e-86
KIAA1614,ENSG00000135835.12,1.58002791398226,3.8788971164177e-41
USP9Y,ENSG00000114374.13,1.57880798241803,0.000476194931968
VSIG2,ENSG00000019102.12,1.5786836948601,0.0001725809978784
PDE4DIPP7,ENSG00000234232.7,1.57083782007483,1.25800383198207e-05
ANTXR1,ENSG00000169604.21,1.5679332036991,3.33649003568788e-71
GAL3ST4,ENSG00000197093.11,1.56684982769976,3.96261257679264e-05
C16orf54,ENSG00000185905.4,1.56673604100818,6.42432779115967e-78
MIR600HG,ENSG00000236901.6,1.56026525410293,1.2996712395964602e-09
ITPR1-DT,ENSG00000231249.2,1.55938342010009,0.0163702900141335
ARPIN,ENSG00000242498.8,1.55774565958539,2.79554059798636e-38
CIT,ENSG00000122966.17,1.55769901183643,1.20580626889119e-36
ACACB,ENSG00000076555.16,1.55746286383504,3.58728176695653e-19
CCDC15,ENSG00000149548.15,1.55641464697773,4.54914086567914e-16
TMEM144,ENSG00000164124.11,1.55475852251444,1.74293603163603e-27
PDK2,ENSG00000005882.12,1.55367139300741,1.4945185161030102e-17
SCAMP5,ENSG00000198794.12,1.55207079807927,1.6470685120333402e-20
NEIL3,ENSG00000109674.4,1.54948049910142,3.44778966782685e-20
TMPO-AS1,ENSG00000257167.3,1.54878692961892,2.01248856523629e-19
SAC3D1,ENSG00000168061.17,1.54752004021546,1.218106212483e-15
NLRC4,ENSG00000091106.19,1.5469197881863,5.02441531696934e-40
NFATC1,ENSG00000131196.18,1.54669947818934,5.62200329238604e-60
TMC7,ENSG00000170537.13,1.54445373006118,0.0188452515568512
FGD3,ENSG00000127084.19,1.54216657655333,1.52548257446394e-71
OSBP2,ENSG00000184792.16,1.54083346379023,0.0019982874066041
RNU6-856P,ENSG00000252768.1,1.54018682212903,0.0467538162924326
ZNF521,ENSG00000198795.11,1.53875191340709,1.91886275531118e-60
PSTPIP1,ENSG00000140368.13,1.53589739789521,1.2713461101557401e-73
PRAG1,ENSG00000275342.5,1.53517075993362,1.08943502612407e-48
THSD7A,ENSG00000005108.17,1.53456149765211,2.02508759395005e-44
TTC3P1,ENSG00000215105.4,1.53410506925875,6.1689629051008e-13
LINC01094,ENSG00000251442.7,1.53117486398444,1.98736810808392e-45
C1orf127,ENSG00000175262.14,1.53016983320294,0.0007929117283121
CCN3,ENSG00000136999.5,1.52779988679453,0.0108922087323949
MCEMP1,ENSG00000183019.8,1.52776191868917,1.3254052011531101e-19
CRACDL,ENSG00000196872.12,1.52776018911398,0.0001455265805223
KCNAB1,ENSG00000169282.18,1.52771493524159,0.0426441068542333
SLC38A1,ENSG00000111371.16,1.5270408856853,1.51229084910897e-113
TMEM150C,ENSG00000249242.8,1.52677055380693,6.11262685875751e-08
KRT17P3,ENSG00000231870.4,1.52611376066543,0.0008701708478619
CELF2,ENSG00000048740.19,1.5258963275307,4.32982200656239e-100
CD300LB,ENSG00000178789.9,1.52406135204581,1.1632497615832599e-11
TGFBR2,ENSG00000163513.19,1.52327751756279,3.3011845284679197e-140
DBP,ENSG00000105516.11,1.52168564810754,6.593526155732091e-09
IRAK1BP1,ENSG00000146243.14,1.52026271303414,1.1745184433483502e-15
KLRG1,ENSG00000139187.10,1.51871243760895,0.0378409587623492
NUAK1,ENSG00000074590.14,1.51753982233497,2.22668338453831e-31
ATP6V0D1-DT,ENSG00000270049.4,1.51608524194676,0.0002064916057481
SMIM10,ENSG00000184785.6,1.51090170688832,1.09983476301193e-06
GRAMD4,ENSG00000075240.17,1.51009116675277,8.83887128538156e-184
RNFT2,ENSG00000135119.15,1.50974496011769,0.0423902864966886
RAB27A,ENSG00000069974.16,1.50878565779975,4.1315757835205004e-68
RASGRF1,ENSG00000058335.16,1.50860250163374,1.17528975058579e-31
SLC46A3,ENSG00000139508.15,1.50663440970111,1.411394006226e-12
HMMR,ENSG00000072571.20,1.5018198849552,7.87621393387741e-33
KLF15,ENSG00000163884.4,1.50063365160809,2.8818476235151e-05
TLCD3B,ENSG00000149926.14,1.49882963786635,0.0193287851303066
FAM124B,ENSG00000124019.10,1.49794160894418,0.0005983173875227
EPOR,ENSG00000187266.14,1.4976391236054,3.40964497394261e-08
NR2F2-AS1,ENSG00000247809.10,1.49736252776581,1.31688616470402e-06
SLC37A2,ENSG00000134955.12,1.49610599473769,1.04088978974129e-107
EFCAB7,ENSG00000203965.13,1.49586549708296,3.78779535448137e-10
USP51,ENSG00000247746.5,1.49164958322064,1.69176760819514e-20
MANEA-DT,ENSG00000261366.1,1.48501974201127,0.0166568218536273
HHEX,ENSG00000152804.11,1.48358280242828,6.02470480898276e-12
WEE2-AS1,ENSG00000228775.8,1.48332236455347,0.0486161139781227
CHST6,ENSG00000183196.10,1.47694704449623,1.25561412925253e-05
CD300LF,ENSG00000186074.19,1.47195335956863,6.40698759267793e-28
TRIM2,ENSG00000109654.16,1.47077753251608,4.38991075084797e-53
M1AP,ENSG00000159374.18,1.46434794593266,0.0130242951600584
RASSF2,ENSG00000101265.16,1.46419911937567,9.621399065676821e-97
CYP2U1-AS1,ENSG00000245293.4,1.45894269902751,0.0027925902978216
FOXM1,ENSG00000111206.13,1.45841092898063,6.19840380487285e-24
NFAM1,ENSG00000235568.7,1.45180992197677,1.06570040742713e-68
SASH3,ENSG00000122122.10,1.44831533784587,1.9286869651086305e-17
RIBC2,ENSG00000128408.9,1.44799985503156,3.36825662678489e-07
