gene_name,gene_id,logfc,p
MFSD4BP1,ENSG00000250827.1,6.61195246038199,6.28526297214659e-08
MEOX1,ENSG00000005102.14,6.6032443805291,1.42696612254949e-07
HNF1B,ENSG00000275410.6,6.59618425392134,4.64386750140094e-08
LINC02273,ENSG00000245954.9,6.5958900450725,6.29239167676363e-07
LINC01206,ENSG00000242512.9,6.57975558265482,6.7855280338761e-09
CYP11A1,ENSG00000140459.18,6.57498937684878,1.94392376317595e-07
OR10K2,ENSG00000180708.6,6.56865194893037,1.77232546543483e-07
RNU1-108P,ENSG00000199426.1,6.56082240585217,5.82029622439319e-07
OR4D9,ENSG00000172742.6,6.55861554749069,1.30882731686572e-07
LINC02532,ENSG00000235142.11,6.55531010881327,9.121658202449441e-09
OR8A1,ENSG00000196119.8,6.55509671327401,6.17202153068052e-08
SALL3,ENSG00000256463.10,6.54996130464022,1.14307539492223e-07
SLC6A15,ENSG00000072041.18,6.5466754712534,1.63137356696216e-07
LINC01289,ENSG00000253734.2,6.53919810607538,1.0078015497668e-06
OR2C3,ENSG00000196242.10,6.5367168847123,2.38572465645517e-08
LMO3,ENSG00000048540.16,6.51723692601167,1.95952308262991e-08
JPH2,ENSG00000149596.7,6.51084917918644,2.89083133752826e-07
ASB18,ENSG00000182177.15,6.51012321207533,5.12294122320797e-07
SINHCAFP3,ENSG00000253488.1,6.50925068485128,1.1092833109167e-07
ADAMTSL3,ENSG00000156218.13,6.50404421937649,2.55223304506235e-07
FIGN,ENSG00000182263.14,6.50191428880967,3.52439083384248e-07
CDH13,ENSG00000140945.17,6.49333029733937,1.86118435704443e-08
DMRT1,ENSG00000137090.12,6.49293851888298,2.85549835784381e-08
LINC00461,ENSG00000245526.12,6.49158085905129,9.89839408995481e-07
SLC5A8,ENSG00000256870.3,6.49020526766639,1.35258550146059e-07
SSUH2,ENSG00000125046.16,6.48999502222669,2.58985516250335e-08
NRXN3,ENSG00000021645.20,6.48382521662539,3.58912403272045e-08
LINC01132,ENSG00000227630.4,6.47511218946374,4.64639903696405e-07
ARHGEF18-AS1,ENSG00000267852.1,6.47379620131889,1.14839409479337e-07
DNAJB5P1,ENSG00000230335.1,6.47068531674918,6.47337303025904e-07
SORBS2,ENSG00000154556.18,6.45977917889184,6.4326743575125e-09
KCNJ16,ENSG00000153822.15,6.45751357767971,2.11836155403643e-07
CTCFL,ENSG00000124092.13,6.4460995392329,1.88617920962066e-07
SAMD7,ENSG00000187033.9,6.44163787485554,7.07415191416099e-07
HMGB3P5,ENSG00000237642.1,6.44137494199253,2.08361651814865e-07
SOX2-OT,ENSG00000242808.11,6.43662246561148,4.65070366475086e-16
KSR2,ENSG00000171435.14,6.43634578252088,2.08918443480722e-05
MUC16,ENSG00000181143.15,6.43517189908082,2.91888580270163e-07
VIPR1-AS1,ENSG00000232354.8,6.43507743674278,3.78291296802336e-08
LINC00824,ENSG00000254275.6,6.43055501102641,1.04870579192331e-07
ABCC8,ENSG00000006071.16,6.42815690632678,2.96741870968375e-08
KIF6,ENSG00000164627.18,6.42560946006889,1.29848873236918e-07
TCF4-AS2,ENSG00000267402.1,6.41488208792381,6.5058194579539e-08
LINC02188,ENSG00000261175.6,6.40950012875325,4.25135284743535e-07
PSG2,ENSG00000242221.9,6.40880198401786,6.110317985711e-07
LINC01750,ENSG00000231437.3,6.40880198401786,6.110317985711e-07
CNN1,ENSG00000130176.8,6.40731244778572,1.08689750182805e-06
RN7SL208P,ENSG00000264391.2,6.40440540508248,1.02591858019831e-06
GPR171,ENSG00000174946.7,6.40176549403976,4.01227782751447e-07
HMGN1P14,ENSG00000249439.1,6.39995850464092,8.87404275179838e-07
IL1RAPL1,ENSG00000169306.10,6.39698247859238,2.2591686588307e-07
RNU6-703P,ENSG00000252755.1,6.39670935974477,3.81035000366183e-08
LINC01227,ENSG00000260737.6,6.39572300144114,1.04274508335611e-06
LINC01192,ENSG00000241369.6,6.39256859365222,3.54054291746573e-07
LINC01608,ENSG00000253877.6,6.39196133833445,6.01626994969268e-07
NKX2-5,ENSG00000183072.10,6.38894342216402,2.16935186289438e-07
TENM2,ENSG00000145934.16,6.3850110999765,5.53777193918311e-07
LINC00661,ENSG00000205396.11,6.38389815694162,2.86953241915595e-07
LINC01053,ENSG00000238169.2,6.38360820237662,4.2626338824929e-07
IL5RA,ENSG00000091181.20,6.38297929753941,4.25109703294199e-07
LINC01524,ENSG00000234948.2,6.36438592226396,1.05979952058638e-08
ENPEP,ENSG00000138792.10,6.35314511396717,1.11769037834601e-06
ADAMTS18,ENSG00000140873.16,6.35173195514279,4.13787152061689e-06
WWTR1-IT1,ENSG00000241985.1,6.35124753226431,6.52686602847818e-07
MYOG,ENSG00000122180.5,6.35066371844019,1.43324237802439e-08
NOS1,ENSG00000089250.20,6.34894966166248,1.36293580946591e-07
LINC01896,ENSG00000263146.3,6.34883428470568,1.00060030062857e-06
FAM221B,ENSG00000204930.10,6.3487873074344,1.17303642230519e-06
RN7SL827P,ENSG00000271986.2,6.34459699494159,6.39253383817302e-07
SMIM28,ENSG00000262543.2,6.34451929159761,4.08614718574077e-07
RPS2P45,ENSG00000244378.1,6.34343388278278,9.90483903167413e-08
IL36B,ENSG00000136696.11,6.34187857292881,1.52410786139948e-160
VDAC1P9,ENSG00000232366.1,6.33884538022058,5.74524156720961e-07
PDE11A,ENSG00000128655.19,6.33872236502123,1.62701985419895e-08
LAMA1,ENSG00000101680.16,6.33769659259659,7.53927286184716e-07
FRRS1L,ENSG00000260230.5,6.3328451849245,6.90684932806285e-08
LINC01141,ENSG00000236963.8,6.33102532781412,7.35137450146113e-07
COL2A1,ENSG00000139219.19,6.32304132232983,5.7980007672992e-07
SREK1IP1P1,ENSG00000229336.1,6.32225866035075,6.80392800510753e-08
SLC24A2,ENSG00000155886.12,6.32012080751906,1.28110976198522e-07
MYT1L,ENSG00000186487.21,6.30263687418148,1.59538116541094e-08
GRHL2,ENSG00000083307.12,6.29940299761854,1.56258479856764e-06
SOX9-AS1,ENSG00000234899.11,6.29812944171153,2.06010051140104e-06
GLT6D1,ENSG00000204007.8,6.29634695225258,8.56733883438782e-07
LINC01483,ENSG00000227517.7,6.28934427192129,3.50468773826291e-06
RFX4,ENSG00000111783.13,6.28828564010141,1.32356572689175e-07
RNU6-218P,ENSG00000252929.1,6.2881781322337,8.30252488060832e-07
MPPED2,ENSG00000066382.17,6.28782267683241,1.26340989707612e-05
NHEG1,ENSG00000225391.5,6.28648336429293,6.01351646237177e-07
RN7SL636P,ENSG00000244376.3,6.28608999194151,1.70231579662794e-06
OR4K2,ENSG00000165762.3,6.28314890260928,1.99160678581387e-07
PROX1-AS1,ENSG00000230461.9,6.27810315506388,5.81139296591823e-07
LUZP2,ENSG00000187398.12,6.27692633573923,6.36187847188237e-07
IDH2-DT,ENSG00000259685.3,6.27692633573923,6.36187847188237e-07
LRTM1,ENSG00000144771.8,6.27668942663324,1.30243885922722e-06
LINC02227,ENSG00000276778.1,6.27406673438749,6.18901503500196e-07
PWRN4,ENSG00000260232.4,6.27164183161441,6.12310478677881e-07
DHFRP6,ENSG00000219095.1,6.26512113242505,7.07415191416099e-07
PTMAP15,ENSG00000255105.1,6.26117962773455,9.35548332899882e-07
LINC01210,ENSG00000239513.6,6.25947474978468,8.33118911728726e-07
DPRXP2,ENSG00000271304.2,6.25811816642778,1.17428186679315e-07
RAB19,ENSG00000146955.11,6.25184513534668,3.5965513062804e-05
RNU7-128P,ENSG00000253056.1,6.24070508625851,1.53034876358409e-06
CEACAM22P,ENSG00000230666.5,6.22857536157448,9.57012265401887e-07
LINC00574,ENSG00000231690.4,6.22665440520144,3.40887420204105e-06
CSMD2,ENSG00000121904.19,6.22115214834695,4.2655333749442e-07
KANK4,ENSG00000132854.19,6.21865298035946,1.09347722945457e-06
BPIFC,ENSG00000184459.10,6.21725578121689,7.94725924284091e-07
GS1-24F4.2,ENSG00000245857.3,6.21569390591147,9.12136277994823e-07
LINC00887,ENSG00000214145.8,6.21201581832776,7.06525020096353e-07
SLC23A4P,ENSG00000276067.2,6.21079901502817,1.53034876358409e-06
RN7SL426P,ENSG00000263815.2,6.20853749140598,1.21906995381811e-06
GAPDHP51,ENSG00000236973.2,6.19962730998659,2.5871185579582e-06
CDH5,ENSG00000179776.19,6.19271180380559,2.84365122754456e-06
PLUT,ENSG00000247381.3,6.18473995862271,1.84446576969727e-07
SPATS1,ENSG00000249481.7,6.18445993678273,2.44744869415318e-07
RNU6-1077P,ENSG00000222438.1,6.17910951500689,4.1499052263848e-06
ARHGEF26-AS1,ENSG00000243069.9,6.17164365151418,2.669614938345e-07
LIN28B-AS1,ENSG00000203809.7,6.17105426267844,3.20744571201584e-06
POLR2DP2,ENSG00000244565.1,6.16846498080376,1.66742347492808e-06
LYPD4,ENSG00000273111.6,6.164230028822,3.52008841887129e-06
LINC02485,ENSG00000248456.1,6.1613678096592,1.05164361257947e-06
MARCHF10-DT,ENSG00000265000.1,6.15682463862079,1.06023564622797e-06
DLX6,ENSG00000006377.11,6.15320420875958,3.05684724766856e-06
PRORY,ENSG00000183146.4,6.15181481093406,1.4311619257e-06
LINC02405,ENSG00000249345.8,6.1476380319858,2.8290251731952e-07
NPM1P11,ENSG00000226827.1,6.14681590267424,4.28916285870683e-07
KCNQ5-AS1,ENSG00000229154.2,6.14640931366555,2.38447353117748e-06
GRAP2,ENSG00000100351.17,6.14359823088379,7.99566717971845e-06
NFIA,ENSG00000162599.17,6.14298920872426,7.97462264427645e-28
GSTA6P,ENSG00000223622.2,6.14094262570183,4.58771249422753e-06
LINC00861,ENSG00000245164.9,6.13949391748083,2.33022089600103e-07
LINC01562,ENSG00000203356.2,6.13899498704649,1.36839233253596e-07
SCEL,ENSG00000136155.17,6.13032846607949,3.13043694015681e-06
C8orf34,ENSG00000165084.16,6.12817609462531,8.94612936249474e-06
TBX5,ENSG00000089225.20,6.12114046815655,1.41733314484498e-05
LGSN,ENSG00000146166.17,6.11702225792908,1.09364285326213e-06
LINC01989,ENSG00000261156.6,6.11528453746558,1.3502993133898e-05
PXDN,ENSG00000130508.11,6.11145067280324,0.000194102927563
LEP,ENSG00000174697.5,6.10567988438405,8.70232884785246e-07
KIF19,ENSG00000196169.15,6.10522456112729,4.29097644139107e-06
LINC00261,ENSG00000259974.4,6.10476904422648,4.35503582841513e-07
CHIAP3,ENSG00000234020.1,6.10089625857946,3.04398411000681e-06
LINC01938,ENSG00000254066.2,6.09973464948459,1.17125922521306e-05
LHFPL3-AS1,ENSG00000226869.6,6.09738484235797,5.83473475057479e-07
GNAO1-DT,ENSG00000246379.8,6.09418371393462,6.15345067569601e-07
MTCYBP45,ENSG00000224338.2,6.09211013603192,5.83247674725416e-06
ADAM29,ENSG00000168594.15,6.09055148861001,5.91977220216333e-06
LINC02217,ENSG00000248455.7,6.09053994293141,1.65406432947418e-06
FZD10-AS1,ENSG00000250208.7,6.08931386172839,1.81469704385014e-06
RN7SL170P,ENSG00000241821.3,6.08878585807102,9.0117748213686e-06
SEC14L4,ENSG00000133488.15,6.08667362124104,1.63548903329903e-06
ACSM2A,ENSG00000183747.12,6.08525345037228,8.16338179386076e-06
LINC01685,ENSG00000238063.3,6.08469694696968,2.13126611456284e-06
STRIT1,ENSG00000240045.2,6.08459939188275,2.79885277852249e-06
SREK1IP1P2,ENSG00000271227.1,6.08210646816941,1.775117755784e-06
SNORA70,ENSG00000252657.1,6.08053148793617,2.41720245509091e-06
COL1A2,ENSG00000164692.19,6.07558827144933,9.82139775417522e-08
MAGEA10,ENSG00000124260.12,6.07281828285416,2.99140214439542e-06
VXN,ENSG00000169085.13,6.07126290536623,2.33338187182874e-06
LINC02884,ENSG00000231246.3,6.07090887211717,2.1083415540958e-06
SOX2,ENSG00000181449.4,6.06941832773732,6.90776423904015e-06
LINC01697,ENSG00000232079.7,6.06605784180883,4.03242602788172e-06
SLC1A6,ENSG00000105143.13,6.05754551475531,6.12310478677881e-07
ROR1,ENSG00000185483.13,6.05381735233458,9.48420610397271e-07
ADAMTS9-AS2,ENSG00000241684.7,6.05333428214333,5.47751511265559e-07
MIR924HG,ENSG00000267374.3,6.05034522833497,4.68912899099718e-07
FAM78B,ENSG00000188859.7,6.04589062758874,1.52923649760266e-07
FRMD6-AS2,ENSG00000258537.5,6.02841298655821,3.41332430345878e-06
SPACA4,ENSG00000177202.3,6.02804442333295,4.28337571632642e-06
NALCN,ENSG00000102452.18,6.02606180714431,1.39018275563229e-07
ABCC13,ENSG00000243064.9,6.02559924131554,6.50322556879797e-07
FAR2P1,ENSG00000180178.11,6.02228206702662,4.22264645868475e-06
STMN2,ENSG00000104435.14,6.02217784205963,1.02691548905519e-06
SH3TC2-DT,ENSG00000250072.7,6.02181997532229,5.83947476718356e-06
LINC02909,ENSG00000226397.8,6.02113682151336,5.49761703598749e-07
LINC01304,ENSG00000237401.8,6.02097929099701,5.22507605424715e-07
DIP2C,ENSG00000151240.17,6.01964948409082,1.18246228477331e-05
OR1I1,ENSG00000094661.3,6.01917441560891,5.51952950699321e-06
LINC00837,ENSG00000235824.5,6.01899499844861,2.80484662374097e-06
RAPGEF5,ENSG00000136237.19,6.01825184965427,5.85178120733211e-07
LINC01638,ENSG00000233521.8,6.01492817244314,3.05298999907359e-06
CHRNA7,ENSG00000175344.19,6.01492817244314,3.05298999907359e-06
PHOX2B,ENSG00000109132.7,6.01351062604264,5.61773034390038e-06
HAS2-AS1,ENSG00000248690.8,6.01194247262911,5.93820083052376e-05
CELF4,ENSG00000101489.20,6.0118056883812,8.66034678140572e-08
SAXO1,ENSG00000155875.15,6.0108789861364,7.44410117645093e-07
NDUFAF2P2,ENSG00000255358.1,6.00657043977185,1.04125757378581e-06
NANOG,ENSG00000111704.11,6.00415846597828,4.03201398013931e-06
HSPA6,ENSG00000173110.8,6.00226534524923,3.8992596399034796e-94
TMEM213,ENSG00000214128.11,6.0011760125216,4.58596006408839e-06
LINC02241,ENSG00000251629.7,6.00095767375028,3.37725044570093e-05
DPP10-AS1,ENSG00000235026.7,6.0005853337256,6.37427034767446e-06
NPPC,ENSG00000163273.4,5.998851225034,5.10545400056911e-06
RNU6-106P,ENSG00000207134.1,5.99383599225092,6.52796941774867e-06
MUC3A,ENSG00000169894.18,5.99378963495924,1.08808733872589e-05
RNY1P10,ENSG00000200138.1,5.99294260909461,1.18870623951169e-06
SLITRK1,ENSG00000178235.8,5.987404967424,1.36758063335335e-06
TRMT9B,ENSG00000250305.9,5.98682635918104,1.10274974357264e-07
SUMO2P18,ENSG00000253639.1,5.97293877682431,7.83961823345241e-07
LINC02160,ENSG00000251443.3,5.97023389181616,5.16886504058034e-05
FBXL7,ENSG00000183580.10,5.96693658371924,1.43819714142641e-06
MEG3,ENSG00000214548.18,5.96545864563196,9.69597111885187e-07
RGS7,ENSG00000182901.18,5.9647191327626,2.41605165113393e-16
MYADML,ENSG00000239649.3,5.96230695770402,8.26490096455774e-06
RNU6-1247P,ENSG00000252431.1,5.96225931550793,1.91656644184032e-07
LRATD1,ENSG00000162981.14,5.95925499232957,6.56053942125059e-06
RPS29P24,ENSG00000244253.1,5.9588570672601,9.95260484980953e-06
RN7SL478P,ENSG00000277946.1,5.95766141721215,9.9376768961265e-06
NGFR-AS1,ENSG00000249906.1,5.95681890400688,8.19273092644922e-06
ARL2BPP6,ENSG00000248355.1,5.95447804775121,8.98587706673354e-06
LINC00320,ENSG00000224924.8,5.95212384444356,1.12005955056466e-05
LINC02101,ENSG00000248132.3,5.95207840128938,1.91323439598562e-05
CENPNP1,ENSG00000233671.1,5.95076791306492,9.79679273847338e-06
LINC01344,ENSG00000228918.4,5.94758723904317,1.79173315910386e-06
LINC02812,ENSG00000230138.2,5.94737129594591,1.76638639072531e-05
OR4E2,ENSG00000221977.3,5.94655624804883,8.02858075723618e-06
UBTFL8,ENSG00000224082.1,5.94453847762122,6.35799779435169e-06
LINC01721,ENSG00000230133.2,5.94250264471709,1.37820326733307e-05
GAPDHP76,ENSG00000249840.2,5.93932353535751,7.91453751999351e-06
SLC13A1,ENSG00000081800.9,5.93826579527869,1.42108114329259e-05
FOXB1,ENSG00000171956.7,5.93458038213014,7.83900199655815e-06
FAM222A-AS1,ENSG00000255650.6,5.93228175852115,1.08087185991156e-05
TPTE2P1,ENSG00000253771.7,5.93178484767789,6.18126074086339e-06
ABCC5-AS1,ENSG00000223882.1,5.93178484767789,6.18126074086339e-06
SEMA6A-AS2,ENSG00000249167.2,5.9315643084678,2.86021622333187e-06
OR7E55P,ENSG00000230655.3,5.92844577412104,1.40144596649482e-05
RPL21P133,ENSG00000236509.2,5.92840918034899,3.19575905244135e-06
PTPRT,ENSG00000196090.13,5.92686384386791,8.4829180529242e-06
SAMD12,ENSG00000177570.15,5.92560777449006,4.96792905913609e-07
FLJ40194,ENSG00000177369.10,5.92166156436943,1.39737344631756e-06
CNTN2,ENSG00000184144.12,5.92017032593453,1.93707973990987e-10
TSHR,ENSG00000165409.18,5.9196503688424,2.0704072925563e-05
RNU6-353P,ENSG00000201136.1,5.91824565346084,2.68362054244354e-05
TMEM132B,ENSG00000139364.11,5.91821952538563,1.2511220924467e-05
MEG8,ENSG00000225746.13,5.91705961607959,1.43220651961411e-06
CDH7,ENSG00000081138.14,5.89739181762407,2.04390482949354e-06
C2orf50,ENSG00000150873.12,5.8875404792843,1.23187622239424e-06
LINC02135,ENSG00000268532.1,5.8868606660654,2.68562196244458e-05
EN1,ENSG00000163064.7,5.88455913251979,1.86230644224035e-05
LINC02857,ENSG00000230852.2,5.88271127008027,1.61859860889673e-06
SNCA,ENSG00000145335.17,5.88028929017414,1.51485083953466e-06
