,logfc,p
ENSG00000259130.2,6.45083865492089,1.6115818036777e-07
ENSG00000285575.1,6.44710904251433,1.97391175855968e-07
ENSG00000288815.1,6.44630651520408,1.96625319288529e-07
ENSG00000124092.13,6.4460995392329,1.88617920962066e-07
ENSG00000187033.9,6.44163787485554,7.07415191416099e-07
ENSG00000237642.1,6.44137494199253,2.08361651814865e-07
ENSG00000285586.1,6.44116402779331,1.52876537425339e-07
ENSG00000287338.1,6.44027770626613,8.64236831871044e-07
ENSG00000242808.11,6.43662246561148,4.65070366475086e-16
ENSG00000171435.14,6.43634578252088,2.08918443480722e-05
ENSG00000181143.15,6.43517189908082,2.91888580270163e-07
ENSG00000232354.8,6.43507743674278,3.78291296802336e-08
ENSG00000254275.6,6.43055501102641,1.04870579192331e-07
ENSG00000006071.16,6.42815690632678,2.96741870968375e-08
ENSG00000287095.1,6.42714120045354,5.23630631199773e-07
ENSG00000164627.18,6.42560946006889,1.29848873236918e-07
ENSG00000267402.1,6.41488208792381,6.5058194579539e-08
ENSG00000261175.6,6.40950012875325,4.25135284743535e-07
ENSG00000242221.9,6.40880198401786,6.110317985711e-07
ENSG00000231437.3,6.40880198401786,6.110317985711e-07
ENSG00000130176.8,6.40731244778572,1.08689750182805e-06
ENSG00000264391.2,6.40440540508248,1.02591858019831e-06
ENSG00000272922.1,6.40282722003793,3.64456136081849e-07
ENSG00000174946.7,6.40176549403976,4.01227782751447e-07
ENSG00000256654.4,6.40010851934715,2.1507871336448e-07
ENSG00000249439.1,6.39995850464092,8.87404275179838e-07
ENSG00000169306.10,6.39698247859238,2.2591686588307e-07
ENSG00000252755.1,6.39670935974477,3.81035000366183e-08
ENSG00000260737.6,6.39572300144114,1.04274508335611e-06
ENSG00000287650.1,6.39278096255823,2.21278574501439e-07
ENSG00000241369.6,6.39256859365222,3.54054291746573e-07
ENSG00000253877.6,6.39196133833445,6.01626994969268e-07
ENSG00000237031.7,6.38993002939667,2.4571742250404e-07
ENSG00000283529.1,6.38905824758978,2.17136296097311e-07
ENSG00000183072.10,6.38894342216402,2.16935186289438e-07
ENSG00000225325.1,6.38789423384435,2.15874026226745e-07
ENSG00000145934.16,6.3850110999765,5.53777193918311e-07
ENSG00000205396.11,6.38389815694162,2.86953241915595e-07
ENSG00000238169.2,6.38360820237662,4.2626338824929e-07
ENSG00000091181.20,6.38297929753941,4.25109703294199e-07
ENSG00000254519.5,6.37112344012822,2.97862697018115e-06
ENSG00000254775.2,6.36794227163506,1.34788755269554e-06
ENSG00000287046.1,6.36694279206643,2.38003913680724e-06
ENSG00000234948.2,6.36438592226396,1.05979952058638e-08
ENSG00000279532.1,6.36161307392873,5.03979918694153e-06
ENSG00000259195.1,6.35556499059277,2.37213265986597e-07
ENSG00000138792.10,6.35314511396717,1.11769037834601e-06
ENSG00000140873.16,6.35173195514279,4.13787152061689e-06
ENSG00000241985.1,6.35124753226431,6.52686602847818e-07
ENSG00000122180.5,6.35066371844019,1.43324237802439e-08
ENSG00000089250.20,6.34894966166248,1.36293580946591e-07
ENSG00000263146.3,6.34883428470568,1.00060030062857e-06
ENSG00000204930.10,6.3487873074344,1.17303642230519e-06
ENSG00000271986.2,6.34459699494159,6.39253383817302e-07
ENSG00000262543.2,6.34451929159761,4.08614718574077e-07
ENSG00000280048.1,6.3442534014791,1.25956346256316e-07
ENSG00000272164.1,6.34369957545743,3.18651295170809e-07
ENSG00000244378.1,6.34343388278278,9.90483903167413e-08
ENSG00000244345.1,6.34190835633003,5.57072409075786e-07
ENSG00000136696.11,6.34187857292881,1.52410786139948e-160
ENSG00000258699.1,6.34040254590708,3.138361776317e-07
ENSG00000232366.1,6.33884538022058,5.74524156720961e-07
ENSG00000128655.19,6.33872236502123,1.62701985419895e-08
ENSG00000101680.16,6.33769659259659,7.53927286184716e-07
ENSG00000234208.1,6.33646825984444,1.4311619257e-06
ENSG00000253348.1,6.33607617308869,6.18901503500196e-07
ENSG00000260230.5,6.3328451849245,6.90684932806285e-08
ENSG00000270773.1,6.33252138719531,4.73765984710933e-07
ENSG00000236963.8,6.33102532781412,7.35137450146113e-07
ENSG00000199711.1,6.32947249366954,3.18183274323111e-07
ENSG00000251244.3,6.32880421538255,6.89875722967569e-07
ENSG00000139219.19,6.32304132232983,5.7980007672992e-07
ENSG00000229336.1,6.32225866035075,6.80392800510753e-08
ENSG00000155886.12,6.32012080751906,1.28110976198522e-07
ENSG00000289628.1,6.31837547004706,2.8128178380854e-07
ENSG00000186487.21,6.30263687418148,1.59538116541094e-08
ENSG00000083307.12,6.29940299761854,1.56258479856764e-06
ENSG00000234899.11,6.29812944171153,2.06010051140104e-06
ENSG00000204007.8,6.29634695225258,8.56733883438782e-07
ENSG00000259692.6,6.29364819351103,1.03318211896732e-06
ENSG00000261782.1,6.29110172392112,7.43458376567631e-07
ENSG00000271860.8,6.29001443354698,9.55105487181628e-08
ENSG00000227517.7,6.28934427192129,3.50468773826291e-06
ENSG00000284716.1,6.28886231840914,9.62754369792088e-07
ENSG00000111783.13,6.28828564010141,1.32356572689175e-07
ENSG00000252929.1,6.2881781322337,8.30252488060832e-07
ENSG00000066382.17,6.28782267683241,1.26340989707612e-05
ENSG00000272912.1,6.28781424443745,6.04676893789032e-07
ENSG00000285660.1,6.2873789692947,6.52686602847818e-07
ENSG00000226622.6,6.2871848988197,2.85790719718928e-06
ENSG00000225391.5,6.28648336429293,6.01351646237177e-07
ENSG00000244376.3,6.28608999194151,1.70231579662794e-06
ENSG00000286961.2,6.28358433488272,7.22360789880843e-07
ENSG00000165762.3,6.28314890260928,1.99160678581387e-07
ENSG00000225678.2,6.2829595125343,5.36624975097864e-07
ENSG00000261642.1,6.28269989010495,4.64639903696405e-07
ENSG00000288562.1,6.2816630756573,9.10870892061493e-07
ENSG00000230461.9,6.27810315506388,5.81139296591823e-07
ENSG00000187398.12,6.27692633573923,6.36187847188237e-07
ENSG00000259685.3,6.27692633573923,6.36187847188237e-07
ENSG00000144771.8,6.27668942663324,1.30243885922722e-06
ENSG00000270780.1,6.27529953711631,4.50015983562252e-07
