,logfc,p
ENSG00000266602.2,6.85734938616135,7.154288442129291e-15
ENSG00000273125.2,6.85667445608019,1.22465672687989e-13
ENSG00000237807.4,6.8538165223748,3.3819016956631106e-15
ENSG00000256193.6,6.85020652940968,8.389162222629381e-15
ENSG00000181143.15,6.82384091237309,1.28441472833863e-11
ENSG00000231057.4,6.82330473946685,1.48370812769801e-11
ENSG00000227954.7,6.81935623463948,1.26443688297866e-09
ENSG00000254275.6,6.81927883459977,1.86074633200362e-13
ENSG00000228590.3,6.81811077573862,1.35562552008756e-13
ENSG00000166405.15,6.81633136718651,2.01751166765927e-13
ENSG00000260212.1,6.81606177362317,1.68393638299579e-14
ENSG00000164627.18,6.81363207268378,3.96488687594227e-13
ENSG00000258489.4,6.81276660494143,2.73487162763092e-12
ENSG00000176887.7,6.80933045043337,8.856339613501309e-16
ENSG00000288897.1,6.80880073066196,2.63924382629818e-13
ENSG00000250961.2,6.80364031673158,2.9613766898803904e-14
ENSG00000267402.1,6.80318540395196,1.41988546525959e-14
ENSG00000199883.1,6.80117285630758,8.91150733742379e-14
ENSG00000249383.2,6.78946843569035,3.28446230073253e-12
ENSG00000164035.10,6.78833407153651,2.71469084096215e-12
ENSG00000289323.1,6.78086550677536,9.45536927024702e-14
ENSG00000288460.1,6.77882854668619,1.10509621964386e-12
ENSG00000255030.1,6.77849758922868,2.84229224156744e-09
ENSG00000196361.10,6.77633654096332,3.81661415872541e-14
ENSG00000132911.5,6.77260060897979,1.05009256894936e-12
ENSG00000267665.2,6.76655694675923,4.2556197960863895e-12
ENSG00000287268.1,6.7645775915291,9.302506662408711e-15
ENSG00000248131.6,6.76375127549699,1.09510575518798e-14
ENSG00000286934.1,6.76305859253046,7.51997616857461e-13
ENSG00000283445.1,6.75659504867293,3.20843058669264e-14
ENSG00000254775.2,6.75655674708274,1.49023918365388e-09
ENSG00000287708.1,6.75641671523574,4.81472452427423e-13
ENSG00000234948.2,6.75403843329366,1.4297238204345e-16
ENSG00000182752.10,6.74921907972647,9.180145235743e-15
ENSG00000259195.1,6.74736001643707,2.35352118889738e-12
ENSG00000280182.1,6.74520321282393,1.67911164686475e-13
ENSG00000089250.20,6.73954165825255,1.66687185643408e-13
ENSG00000287197.1,6.73835370175569,1.30966956896215e-12
ENSG00000259776.1,6.73144080009141,3.38212468627747e-13
ENSG00000286938.1,6.72517365251758,5.19359221449396e-14
ENSG00000215559.8,6.72482921529156,1.3450739214182499e-11
ENSG00000241484.10,6.72308419150754,8.33709088836754e-14
ENSG00000260230.5,6.72170781108427,4.03924612843768e-15
ENSG00000256422.7,6.71671531335421,5.26014252840439e-13
ENSG00000257407.1,6.71670971063745,9.452989355060739e-11
ENSG00000234156.3,6.71543446694942,1.45631686286797e-13
ENSG00000279648.1,6.71230155064645,4.05955407918922e-15
ENSG00000289628.1,6.71000103609792,2.4277645410430698e-12
ENSG00000252431.1,6.70916152847387,3.77202586137701e-15
ENSG00000140015.20,6.70818028573064,2.88422668496339e-14
ENSG00000235021.1,6.70655921908744,7.66482475153104e-16
ENSG00000230991.2,6.70526064498298,4.172456347290609e-11
ENSG00000086696.11,6.70492668687217,8.01952304492563e-16
ENSG00000286021.3,6.70114663468338,8.246761974348049e-12
ENSG00000136573.14,6.69505769484262,9.49253740032441e-12
ENSG00000087258.16,6.69265649159463,3.30719595791287e-14
ENSG00000186487.21,6.68845413271886,3.21548062328868e-16
ENSG00000240107.1,6.68494132668092,1.15259025189708e-13
ENSG00000206908.1,6.67961370321503,1.0865699851902298e-11
ENSG00000163531.17,6.67959135081971,3.74982326056826e-17
