,logfc,p
ENSG00000004846.17,4.94960237327661,2.64425839417374e-05
ENSG00000178538.10,4.94902516371332,1.186713611893e-11
ENSG00000005513.10,4.93951472000517,0.0001039978212307
ENSG00000180616.9,4.93361575744019,9.39746000400841e-158
ENSG00000274213.1,4.93257983491197,9.06794962442748e-05
ENSG00000254041.1,4.9289344135996,0.0004992738141099
ENSG00000138378.19,4.92663162200783,9.08609521073934e-305
ENSG00000108387.16,4.90110275224432,2.00331361691061e-15
ENSG00000187672.14,4.89699759850801,0.00012529726506
ENSG00000112246.10,4.89691268479301,5.30119580586507e-89
ENSG00000186197.15,4.88877515052878,4.559407130451861e-15
ENSG00000236985.1,4.88838103476126,0.0001571593475912
ENSG00000268916.6,4.88821703761309,0.0004256192603336
ENSG00000137745.13,4.88263827872048,0.00052677308533
ENSG00000134470.21,4.88078751999974,2.03416314915852e-77
ENSG00000141448.11,4.87894586806233,0.0001148975562504
ENSG00000177294.7,4.86322595074132,3.9254676910585215e-09
ENSG00000277632.2,4.86169675495967,4.74726267414319e-266
ENSG00000105559.12,4.84156271107744,4.8137561083409e-265
ENSG00000163793.13,4.8329943462413,0.0005951294880811
ENSG00000255521.3,4.83138624645676,1.28112298005491e-85
ENSG00000269826.1,4.81441054195485,0.0005708514309222
ENSG00000101938.15,4.81359164859307,0.0006757001020818
ENSG00000255398.3,4.81096818270886,1.00049321602377e-36
ENSG00000137573.14,4.80798340370068,0.0008020424638059
ENSG00000243089.2,4.806875209043,0.0002683977799538
ENSG00000228079.2,4.80543219245504,5.28558264090285e-05
ENSG00000254416.6,4.80501912118948,0.0009066000446058
ENSG00000185507.21,4.79269353478183,0.0
ENSG00000172602.11,4.78638391052608,9.20842531768264e-13
ENSG00000268388.6,4.7526737794209,1.04723442727143e-06
ENSG00000224427.1,4.74956787394057,0.0015744268375068
ENSG00000240738.1,4.74848521992672,0.0003396364740259
ENSG00000285239.1,4.74438874226552,0.0007668698689707
ENSG00000213275.2,4.73824663903577,0.0002230088532495
ENSG00000255750.6,4.73588109990314,0.0015717383676868
ENSG00000137757.11,4.73137208225141,5.566423984934269e-273
ENSG00000178803.12,4.72255016544046,4.54593940834514e-59
ENSG00000131459.13,4.70284108829678,0.0
ENSG00000138642.16,4.68965408166646,0.0
ENSG00000056558.11,4.68912996856448,0.0
ENSG00000125148.7,4.6865801403369,7.21003415821167e-187
ENSG00000163644.15,4.68423308809205,0.0
ENSG00000137571.11,4.66223777883154,3.35922883307217e-26
ENSG00000136960.13,4.63865583485354,0.0001490883854785
