,logfc,p
ENSG00000117152.14,6.19503496475915,1.42375528376731e-08
ENSG00000171659.16,5.41961637565107,2.5313043410479e-05
ENSG00000259307.1,4.59747995159749,0.0012491125766973
ENSG00000258101.2,4.43414343032492,0.0034302004901729
ENSG00000133317.16,4.3712258912128,0.0003471049509952
ENSG00000171657.6,4.30200299218813,9.9001987905631e-22
ENSG00000145358.6,4.29819401640894,0.0
ENSG00000186188.11,4.26627840233589,0.0054101586305312
ENSG00000162383.13,4.06257789846985,0.0179046562212016
ENSG00000182732.18,4.06155352161664,0.0130837781690511
ENSG00000143167.12,4.04692512906516,0.0111440798592221
ENSG00000224307.3,3.93688680071571,1.06781052609046e-05
ENSG00000273297.3,3.93179673056742,0.0163942631706761
ENSG00000273669.1,3.930472234809,0.0001831494364719
ENSG00000245648.2,3.90266325382111,0.0083556869500504
ENSG00000214402.7,3.88388984756277,0.0002583086188948
ENSG00000169218.14,3.86628739899332,0.0080537197184716
ENSG00000184574.10,3.85703228741285,1.70592608297217e-13
ENSG00000261055.1,3.84180153674715,0.0250441922193635
ENSG00000233264.2,3.821867193969,0.0085389827206013
ENSG00000169989.3,3.82170920357609,0.0255711205689681
ENSG00000228058.3,3.71112779924311,0.0325609030878843
ENSG00000270509.1,3.6907054335147,0.0382386211812818
ENSG00000254054.3,3.65394783575986,1.29584492259588e-10
ENSG00000287778.2,3.65376084639956,0.0067792964504889
ENSG00000167767.14,3.65344063634466,0.0393003257549026
ENSG00000232977.7,3.58729011620616,0.0277142059641202
ENSG00000137561.5,3.5767546383982,0.0497679020747493
ENSG00000287167.1,3.57671656312776,0.0210772388110443
ENSG00000260949.1,3.56322678253616,0.0080626790921695
ENSG00000280061.1,3.55593411910464,7.07668248584297e-13
ENSG00000286872.1,3.55115666198781,0.0221566955959921
ENSG00000227630.4,3.53977151077556,0.0491079358861808
ENSG00000177369.10,3.53712019418822,0.0202869192798506
ENSG00000267895.1,3.53220384990125,0.0013101787826787
ENSG00000169548.3,3.50463073280176,0.0122870591266752
ENSG00000187980.7,3.48206916952916,0.0113681503608072
ENSG00000136457.10,3.46921443866288,0.0137715402363986
ENSG00000104760.17,3.37799796841136,3.79041214444431e-05
ENSG00000264290.1,3.35191923580673,0.0185552877079119
ENSG00000215481.9,3.32810241584662,0.0196272852887532
ENSG00000142405.22,3.28543774888764,1.40431125798591e-19
ENSG00000171596.7,3.28510436798195,2.12094771815042e-05
ENSG00000176659.10,3.27445499149582,3.74535606328185e-28
ENSG00000074706.14,3.2724768469517,6.53872395439525e-143
ENSG00000225231.2,3.26836479769196,0.0009381614882769
ENSG00000134242.16,3.22965206512531,1.21067803914823e-38
ENSG00000125510.18,3.22152048995286,0.0049597249839717
ENSG00000156006.5,3.19263211967605,0.0271903387092547
ENSG00000253746.1,3.19190650047001,0.0002169666447671
ENSG00000227066.2,3.1871068968039,8.458077580789178e-29
ENSG00000233038.6,3.18392339634593,1.15755483294557e-13
ENSG00000087495.17,3.13616020318376,4.13835500453094e-39
ENSG00000282608.2,3.11745797090358,1.0108712267698801e-37
ENSG00000258810.1,3.10362936526345,0.0085460065855296
ENSG00000235944.9,3.07021358266733,5.04842638567537e-07
ENSG00000267247.1,3.06628505842535,0.0385854717558273
ENSG00000101695.9,3.06479084111262,3.07428424572752e-47
ENSG00000277734.8,3.05209939550836,4.09231919083784e-103
ENSG00000007171.18,3.03591411494012,4.69897254880236e-05
ENSG00000171227.7,3.03466862184179,2.00852839097545e-07
ENSG00000133246.12,3.01730444573501,1.03806844002051e-87
ENSG00000266733.7,2.99562494667612,3.18469137264792e-13
ENSG00000198829.6,2.97766511293379,1.83791035164198e-10
ENSG00000169126.16,2.97676670829668,0.0478798035767307
ENSG00000198597.9,2.93455782865825,1.5488865968414496e-34
ENSG00000285973.2,2.91002463870723,0.0015103729592993
ENSG00000267751.6,2.90682615020817,8.91567904053114e-06
ENSG00000103522.16,2.90552572863786,2.99928726886332e-69
ENSG00000154783.12,2.87697245597477,4.07757733239037e-05
ENSG00000185332.8,2.86687421158879,0.0210884461153053
ENSG00000242968.1,2.85907688110811,0.0246876682831951
ENSG00000244040.7,2.85272764748857,0.006601432172767
ENSG00000249274.1,2.80311672311717,0.0106109629812204
ENSG00000234464.2,2.80059559756971,0.0226291981649871
ENSG00000186439.14,2.79608890936633,2.23886992401095e-13
ENSG00000269553.1,2.79033130413106,0.0028661385434835
ENSG00000215246.6,2.76588113707603,0.0036352704465193
ENSG00000064195.7,2.74649494473257,0.0012322343795445
ENSG00000112195.9,2.74002880440861,3.86690657201344e-10
ENSG00000173868.12,2.73770259829419,4.1417947230697e-06
ENSG00000262097.3,2.73080993129111,1.81908315580826e-23
ENSG00000265728.1,2.72257988786326,0.0010112310541468
ENSG00000205086.8,2.72243816070453,6.14117736133064e-05
ENSG00000274080.1,2.71891046403421,2.45295490585287e-06
ENSG00000173269.14,2.7069854976493,1.96059313409633e-17
ENSG00000137878.17,2.69967179000373,2.94513734123944e-14
ENSG00000188305.6,2.69786967004702,1.63310852091582e-07
ENSG00000162543.6,2.68982842217896,0.0002273393527752
ENSG00000254827.6,2.68850237308536,1.0307476265491598e-11
ENSG00000230778.2,2.68748548477366,1.24397921618295e-08
ENSG00000185518.12,2.68720740305898,2.35758305521719e-09
ENSG00000144649.10,2.68418182755242,0.0001149314294025
ENSG00000287586.1,2.67706336589677,7.91893648401372e-06
ENSG00000118432.13,2.67430062902015,1.7595855281684e-228
ENSG00000267480.1,2.67290883261681,0.044923052210044
ENSG00000253141.2,2.66782722298502,2.04437361775146e-07
ENSG00000124191.18,2.66509314389329,2.08292331772078e-40
ENSG00000196208.14,2.66252874589667,3.00735588126429e-11
ENSG00000259881.1,2.66184738916558,0.040384503758882
ENSG00000253671.3,2.65779848959168,9.622020393006812e-09
ENSG00000256574.8,2.6516342487843,0.0047001750633766
ENSG00000134061.5,2.6480722904936,3.1178214464246896e-49
ENSG00000259209.3,2.63869066454618,0.0022643741421047
ENSG00000283355.1,2.63330700949381,0.0431466618089619
ENSG00000077420.16,2.63069954876553,1.97376977740728e-231
ENSG00000288156.1,2.60773236652932,7.50951214418124e-24
ENSG00000142513.6,2.60514490242481,0.0083171607135975
ENSG00000273024.6,2.59854687588259,0.0462153871726899
ENSG00000279039.1,2.59578388900439,0.0070558536238266
ENSG00000248810.3,2.59393819641564,0.0017789740053173
ENSG00000227706.4,2.58505335964672,1.91851521800691e-144
ENSG00000186231.17,2.57506927156209,0.0473981492196666
ENSG00000180549.8,2.57419638458421,1.13021213470741e-34
ENSG00000270179.1,2.57405323650289,0.0318218631877549
ENSG00000139132.16,2.55344194924787,1.94529227920509e-74
ENSG00000143341.12,2.54388293761535,1.02328225987762e-14
ENSG00000137078.10,2.52565364329296,2.8843820142746698e-12
ENSG00000180539.8,2.51941605953287,3.06827187592447e-45
ENSG00000180871.8,2.51887432462217,2.3902764127662103e-09
ENSG00000183018.9,2.51134755843162,1.37357182757979e-98
ENSG00000259005.1,2.50822981663495,0.0019739746662431
ENSG00000111249.14,2.50459583943939,3.25695623750099e-10
ENSG00000188549.13,2.47578192489278,8.529594086523902e-16
ENSG00000285722.1,2.47518748835779,0.0057255068389843
ENSG00000129422.15,2.46404170268583,2.4711471286507003e-114
ENSG00000259674.1,2.46001177800382,0.0292485216922252
ENSG00000221518.1,2.45904353242581,0.0078316414273483
ENSG00000245848.3,2.45705007599907,7.89739075664844e-99
ENSG00000182183.15,2.45187726895515,0.0127161337467702
ENSG00000232901.1,2.44199251891016,0.0016534644574291
ENSG00000121807.7,2.4381708181292,3.74317488387983e-07
ENSG00000129993.15,2.4306991448448,3.0958718201320102e-37
ENSG00000272839.1,2.40474389935723,0.0007766731434186
ENSG00000121895.8,2.40351272205432,2.17730874757693e-05
ENSG00000230333.6,2.40124953178959,0.0406891167853404
ENSG00000163053.11,2.39744341849837,5.18256293448862e-06
ENSG00000134508.13,2.39120663307001,0.0001045409395865
ENSG00000220008.3,2.38981385656392,4.04381994039072e-14
ENSG00000186451.2,2.38949211385282,0.0014412415454031
ENSG00000100344.11,2.3826547228758,3.2266269179558896e-55
ENSG00000155792.10,2.37380680351622,7.50751079056678e-08
ENSG00000162599.17,2.36583568669762,0.002440138322976
ENSG00000288046.1,2.36180298318612,0.0014249939306924
ENSG00000267279.3,2.35713716141098,0.0046909749642041
ENSG00000204161.14,2.32733971152852,0.0017451972076281
ENSG00000267296.2,2.32040714018079,1.20859059844094e-13
ENSG00000076351.13,2.31437837410395,3.88930623882435e-47
ENSG00000047597.7,2.30045933337157,1.70372974449109e-39
ENSG00000250420.8,2.29625671903572,0.0122138297674149
ENSG00000166106.4,2.28440586085331,3.74410536230534e-177
ENSG00000122574.12,2.27774309571972,5.89475870526691e-32
ENSG00000227825.4,2.26869605737145,1.40884599118013e-45
ENSG00000151117.9,2.26643587090315,1.8839592109043505e-91
ENSG00000226125.2,2.25995494722309,6.94775031624478e-06
ENSG00000196581.11,2.25982908635655,7.36060718611455e-09
ENSG00000125089.18,2.24452435622853,6.82906862825554e-169
ENSG00000286132.1,2.24038773593626,0.0352565445259384
ENSG00000179057.14,2.2365272708872,5.0555977609489496e-11
ENSG00000168306.13,2.22131939189839,6.43590122236732e-07
ENSG00000006468.14,2.22015364564509,1.9839181075842198e-28
ENSG00000217555.13,2.21849482277686,0.0016666537924071
ENSG00000238178.7,2.21609146481635,0.0365550597430278
ENSG00000167851.15,2.21034723611087,9.76787321459851e-126
ENSG00000186047.11,2.20781826948429,4.7698392209914296e-12
ENSG00000260306.1,2.19993283977991,0.0399566743426967
ENSG00000246898.2,2.19565785750371,0.0013496196352059
ENSG00000147036.12,2.19513028823166,3.3405347103606e-58
ENSG00000232431.3,2.193525858596,0.0014254838728568
ENSG00000120659.15,2.18912777148823,0.0070035057380505
ENSG00000157404.17,2.1863554696816,0.0075457713816768
ENSG00000135362.14,2.17913154474702,1.59313338924627e-17
ENSG00000163564.15,2.17799205570077,0.0045213266388944
ENSG00000152207.8,2.17226429484872,0.038899142017354
ENSG00000174576.10,2.1675343703004,0.0255711205689681
ENSG00000132846.6,2.16437184948709,3.44911414402626e-18
ENSG00000214357.9,2.16429650066754,7.12943104379225e-14
ENSG00000108798.9,2.15499485010776,2.5648082766617702e-20
ENSG00000183154.1,2.15341237118104,0.0013130438959221
ENSG00000163449.11,2.14871678616544,3.34991504182622e-18
ENSG00000173535.15,2.14760322509231,0.0027527855865925
ENSG00000104055.17,2.14134641468664,0.0004340631822441
ENSG00000128487.19,2.14053992155505,4.28591319338604e-53
ENSG00000143110.12,2.13583735162871,1.32548791937734e-69
ENSG00000267251.2,2.13399153981107,0.0065111428395838
ENSG00000157551.19,2.13204306026549,2.10321181442347e-14
ENSG00000287895.1,2.12848300101434,0.0011311603716367
ENSG00000073464.13,2.11729364673628,7.49434030936033e-26
ENSG00000280042.1,2.11339671015474,0.0030184536097489
ENSG00000154639.19,2.11272640122643,7.177398732355279e-11
ENSG00000169220.18,2.1107390653342,1.47846389807876e-62
ENSG00000253161.6,2.10500667944022,1.0631082863107e-08
ENSG00000122986.14,2.10443946026527,8.60862177677309e-38
ENSG00000124496.12,2.10316501874211,2.65108382039003e-105
ENSG00000120457.12,2.09775576465461,0.0112103874926156
ENSG00000121933.19,2.09716947629775,1.00128202689715e-56
ENSG00000010319.7,2.09492430899843,1.48282401223725e-16
ENSG00000233672.9,2.09065618259805,1.6949053766157498e-11
ENSG00000254966.1,2.08840832045166,0.0130600182329127
ENSG00000177791.12,2.08644804050745,1.42040917049682e-08
ENSG00000250777.2,2.07192763162626,0.0045000566402316
ENSG00000072952.20,2.0694094685086,0.0080632320240455
ENSG00000138131.4,2.06843772820942,0.0004018485510312
ENSG00000276509.1,2.06566171206932,0.0042562667684448
ENSG00000274536.8,2.06493283868097,7.725367997646219e-42
ENSG00000116990.11,2.06278060737263,3.04344961131239e-127
ENSG00000185477.5,2.06276592196552,9.118550154513761e-112
ENSG00000255345.1,2.05940598259284,0.0082172340395352
ENSG00000168329.14,2.05609546000473,1.06075565826337e-07
ENSG00000261795.1,2.05433374401722,5.927764440157191e-15
ENSG00000267262.2,2.05334634476053,8.23698952301445e-07
