,logfc,p
ENSG00000177602.5,4.23208023657734,7.45604074763652e-14
ENSG00000264520.1,4.23112468528773,0.0016060188400585
ENSG00000110079.19,4.23063180983362,0.0003102739721598
ENSG00000183023.18,4.22602564299768,2.68332270864578e-130
ENSG00000227508.6,4.21575916478279,0.002771692286701
ENSG00000127423.11,4.21419127315071,1.25810009572946e-13
ENSG00000256663.1,4.21360106239308,0.0008663024674929
ENSG00000035499.13,4.21351248192152,1.72668175298498e-24
ENSG00000241634.1,4.21277901007371,0.0009282013856597
ENSG00000276043.5,4.2027800420304,2.10886100051561e-79
ENSG00000230565.1,4.20157068771207,0.0022007959906081
ENSG00000227972.1,4.19350426501529,0.0041918555798002
ENSG00000168970.22,4.19151772002078,1.2789175002586e-08
ENSG00000231645.3,4.18347540050947,0.0007911223047769
ENSG00000267500.1,4.18008790057197,0.0023912732062703
ENSG00000232931.6,4.17917650233033,3.08207204343469e-28
ENSG00000140525.19,4.17793126758856,1.31680468084029e-203
ENSG00000151490.15,4.17009824912344,2.3161382197055296e-69
ENSG00000279039.1,4.16902831025312,0.0021123876649516
ENSG00000196209.13,4.16530714891991,6.19322610824523e-17
ENSG00000115596.4,4.16238116493603,5.25111919721382e-13
ENSG00000129007.16,4.16235110543871,0.002771692286701
ENSG00000165490.13,4.15408219427174,8.760760472010601e-22
ENSG00000234713.3,4.15237267317752,0.0023533173173805
ENSG00000185499.17,4.14642442538407,1.67784945634858e-05
ENSG00000085840.13,4.14266759400348,8.07601589057614e-81
ENSG00000288742.1,4.1396100479865,0.0008684258245213
ENSG00000175305.18,4.13734014037906,2.9233318909461494e-55
ENSG00000160172.10,4.13671714240558,5.84337089075236e-07
ENSG00000123219.13,4.13576751206431,1.99379899446925e-36
ENSG00000234362.6,4.12347048473967,0.0009421254602608
ENSG00000272839.1,4.12346826208868,0.0009444419612118
ENSG00000259030.8,4.12210500199065,2.43166191557802e-08
ENSG00000181656.7,4.11745400116275,0.0009666250734953
ENSG00000163362.11,4.10827093323693,5.26043600136785e-70
ENSG00000272555.1,4.10766941210441,0.003157269404219
