MFL,MFN,MFPA
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,2.0380986,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.9531779,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.33968312,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.8682572,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.7833363,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
0.25476232,1.6984155,0.67936623
