,logfc,p
ENSG00000227232.5,-1.55856381936256,0.0561059412070629
ENSG00000278267.1,-2.29750846143746,0.168900431483505
ENSG00000268903.1,-3.92459620944526,0.0049656988226474
ENSG00000269981.1,-2.95808994182793,0.191899511751297
ENSG00000241860.7,-2.31395707734127,0.170296941780143
ENSG00000279457.4,-0.0863467085741694,0.891677766716959
ENSG00000237094.12,0.56905425220169,0.697877432040967
ENSG00000230021.10,3.98997538546165,0.0635919726444649
ENSG00000225972.1,2.21245591359147,5.22039141382156e-07
ENSG00000225630.1,1.40206459921225,2.00605477781408e-39
ENSG00000237973.1,2.09849574744884,2.60839090122301e-100
ENSG00000229344.1,1.53871989820929,4.2842987268931004e-10
ENSG00000240409.1,2.67405199035398,1.58236103773842e-05
ENSG00000248527.1,2.27091165160581,1.9957438151263e-42
ENSG00000198744.5,2.54486336954524,3.1283551580242404e-19
ENSG00000229376.3,2.59046559360397,0.254706906078486
ENSG00000228327.4,-0.666825763844659,0.111072720719196
ENSG00000237491.10,-0.728158314098172,0.185428365909487
ENSG00000230092.7,1.66862129642559,0.345665108009756
ENSG00000177757.2,-2.06502530412864,0.226605699915049
ENSG00000228794.11,1.4754457278641,1.5350058632261498e-30
ENSG00000225880.5,-0.220969368183099,0.838249803835722
ENSG00000288531.1,4.86154382244512,0.0066454987422778
ENSG00000230368.2,2.55701781961971,0.32257522301762
ENSG00000187634.13,3.54917619396278,0.0047700781021186
ENSG00000188976.11,0.365226586410063,3.5644867395276e-08
ENSG00000187961.15,-1.51601295163219,9.91624335968813e-13
ENSG00000187583.11,0.383386285105309,0.570538635339353
ENSG00000272512.1,7.22195479681044,4.29303301830471e-10
ENSG00000188290.11,5.28758812268943,8.43057034923346e-72
ENSG00000187608.10,1.0701508736153,6.26839202139229e-19
ENSG00000188157.15,-0.5254490619442,8.04912446013994e-16
ENSG00000217801.11,1.66405453615892,4.2395919734453395e-122
ENSG00000273443.1,-0.575327950913658,0.314364158469032
ENSG00000237330.3,-0.0716086599530126,0.973405951006206
