,logfc,p
ENSG00000227232.5,-1.553495410946,0.0152879049974213
ENSG00000278267.1,-2.05407443994767,0.155119801207077
ENSG00000233750.3,3.29253161657275,0.41075671477443
ENSG00000268903.1,-3.70592120106735,0.0018184580345316
ENSG00000269981.1,-2.45965499904398,0.190238426973823
ENSG00000241860.7,-2.31791196125486,0.08531408769659
ENSG00000279457.4,-0.486028233274673,0.32571101287789
ENSG00000237094.12,0.596848038893046,0.59545665307629
ENSG00000230021.10,2.5807643811475,0.0859898938109197
ENSG00000225972.1,0.809676880370213,0.268309146536994
ENSG00000225630.1,1.27892577874352,4.63136333369582e-22
ENSG00000237973.1,1.15094247790006,0.008088478078461
ENSG00000229344.1,-0.227113560551582,0.784810909944108
ENSG00000240409.1,0.673724313275614,0.453204170660089
ENSG00000248527.1,2.05034306155199,1.10540542870244e-32
ENSG00000198744.5,0.758582395882508,0.323761466651076
ENSG00000229376.3,2.24604974001084,0.239335573244124
ENSG00000228327.4,-0.536475313586875,0.105882857759721
ENSG00000237491.10,-0.625399399375488,0.163619901660461
ENSG00000230092.7,1.25508222001359,0.388368014237807
ENSG00000177757.2,-2.65897430542755,0.0455344673205354
ENSG00000228794.11,1.42885848296538,4.16170676638219e-38
ENSG00000225880.5,0.266451697177178,0.789993424371575
ENSG00000288531.1,4.15846420185242,0.0025023637097737
ENSG00000230368.2,2.57509087691137,0.243705473818466
ENSG00000234711.1,0.959207298223255,0.629350952809101
ENSG00000230699.2,0.713628786704409,0.756793779973335
ENSG00000223764.2,-0.419002957585198,0.862628306530881
ENSG00000187634.13,3.83563959557391,0.0002297261228674
ENSG00000188976.11,0.335123979420883,7.36964675612005e-07
ENSG00000187961.15,-1.53344539736587,1.30653318712927e-16
ENSG00000187583.11,-0.137458210196128,0.840656921922929
ENSG00000272512.1,1.38343508010541,0.38140894107074
ENSG00000188290.11,0.936168126535987,0.501659956754421
ENSG00000187608.10,-5.13982606772071,0.0002727251176148
ENSG00000231702.2,0.98317792213834,0.658336326944302
ENSG00000224969.1,-1.33779722263881,0.466186071482649
ENSG00000188157.15,-0.973495777183139,8.17127109616098e-05
ENSG00000217801.11,1.63979288774357,3.0479938854967e-147
ENSG00000273443.1,-0.519323812521627,0.23749953355197
ENSG00000237330.3,-0.813452163266418,0.592415736019243
ENSG00000131591.18,-1.0967021384473,1.19128473768192e-06
ENSG00000285812.1,-0.299084554011256,0.792297158478464
ENSG00000186891.14,-1.91653790419473,0.0761251124532064
ENSG00000186827.11,-0.35685389095456,0.766412858273325
ENSG00000078808.19,0.976975836867016,2.17484748787057e-26
ENSG00000176022.7,0.158656789729584,0.0822659164218427
ENSG00000184163.3,-2.48241153921379,0.0431223195613242
ENSG00000260179.1,0.32334900619557,0.777223341423142
ENSG00000160087.21,-0.0773325082340571,0.481213015992503
ENSG00000230415.1,-1.00032686899664,0.339386092544808
ENSG00000162572.21,-0.525315069744879,0.369569806123917
ENSG00000131584.19,-0.789909138530994,7.460448544798601e-10
ENSG00000169972.12,0.473275897833168,0.0020807174683867
ENSG00000127054.22,-0.660663433540423,8.9351512761021e-16
ENSG00000240731.1,-1.56650027800941,2.43670356857858e-05
ENSG00000224051.7,0.987256916193456,2.15152800727497e-18
ENSG00000169962.5,0.49765042251191,0.394125944814074
ENSG00000107404.21,1.21488185619104,2.5263868735998298e-40
ENSG00000162576.17,-2.97428252513525,1.15757770056011e-07
ENSG00000175756.14,1.09947502749688,2.26319686091249e-58
ENSG00000223663.2,0.474739579615074,0.796160923246613
ENSG00000221978.13,-2.29662857999195,3.00050381941027e-48
ENSG00000224870.8,-0.48590749333742,8.95950964880429e-06
ENSG00000242485.6,-0.362634711165436,5.37548534844028e-07
ENSG00000272455.1,-0.618752134501024,0.103389904157434
ENSG00000205116.4,4.73062108866066,0.0007582033555255
ENSG00000179403.12,-0.48105836371317,0.690950485770479
ENSG00000215915.10,4.54842176278038,2.60217211530722e-06
ENSG00000160072.20,-1.85967777885009,4.65598905883429e-22
ENSG00000284740.2,1.14466642004352,0.27171725848574
ENSG00000197785.14,-0.383006708389379,0.0011144128908257
ENSG00000205090.9,0.333959339619921,0.750145325829
ENSG00000160075.12,1.43914910539863,1.06531827751212e-111
ENSG00000215014.5,-0.932038827521526,0.082723416273838
ENSG00000228594.4,0.637950258273022,0.004598429250012
ENSG00000286989.1,-2.96507038180487,0.0022402752280955
ENSG00000272106.1,1.44553372053311,2.9628111632570498e-18
ENSG00000197530.13,0.399372439250435,0.0001696369605451
ENSG00000248333.9,0.0267702175284742,0.821867198469743
ENSG00000189339.12,-0.771824335769227,5.48652390374788e-08
ENSG00000269737.2,-0.180087673237036,0.75910989969216
ENSG00000215914.4,0.276876039868211,0.911412030448109
ENSG00000008128.23,-1.61393404142105,0.0033240286276667
ENSG00000268575.1,-0.843006011118191,0.160982895826979
ENSG00000227775.3,-0.713041966029617,0.131028438066068
ENSG00000215790.8,-0.510570675024154,0.267984639571692
ENSG00000008130.15,-1.65606592137437,1.28210636702553e-06
ENSG00000078369.18,1.04436708824384,8.57523891279468e-131
ENSG00000231050.2,0.246806017802376,0.78166368332457
ENSG00000169885.10,-2.14045547445548,0.108205701245148
ENSG00000178821.13,1.42680689606313,0.184221123818489
ENSG00000142609.20,4.00499822421236,1.717244210294e-05
ENSG00000187730.9,2.53797830984289,0.245984801897768
ENSG00000226969.1,4.90295643369585,0.0001233403533639
ENSG00000067606.17,0.229285911828567,0.518462639076061
ENSG00000271806.1,5.37037806761103,1.95290740791411e-08
ENSG00000182873.5,0.0851340751179537,0.922455327853531
ENSG00000162585.17,0.487868272179145,4.16558400090225e-07
ENSG00000234396.3,4.0185394405582,0.0830680236184289
ENSG00000157933.10,0.566523295879437,0.0953234911746214
ENSG00000287356.1,-1.21236512684556,0.291168931127424
ENSG00000116151.14,-1.57404635132709,2.2479416619230197e-11
ENSG00000269896.2,-1.81495808972144,4.84607685681163e-06
ENSG00000272420.1,-2.13096457498369,0.153503918753356
ENSG00000157916.20,0.234140457570866,3.91163233495574e-08
ENSG00000157911.11,0.231628832702689,0.157672720756701
ENSG00000149527.18,0.212583148086436,0.92459976584344
ENSG00000157881.16,0.286438935368773,0.001316724061251
ENSG00000272449.2,1.68763520359771,0.0056875633511939
ENSG00000238164.6,-0.738760611824046,0.0342419296770541
ENSG00000157873.18,-0.871930474688435,2.08038560332163e-07
ENSG00000225931.3,1.16767987015225,0.290149173313202
ENSG00000228037.1,0.9594089047296,0.343237254149507
ENSG00000289610.1,-1.65725607154326,0.371434592257064
ENSG00000157870.17,1.20615400293444,1.4988629521371999e-13
ENSG00000215912.12,-0.431593348217605,0.498416941628662
ENSG00000142611.17,5.27406262546097,1.56213615098445e-05
ENSG00000279839.1,5.60870731578597,2.77501150329716e-06
ENSG00000130762.15,-0.0423578282929623,0.936227814993435
ENSG00000162591.16,-2.75067976400541,2.21926423456248e-15
ENSG00000238260.2,-0.799436215070311,0.541808639868042
ENSG00000158109.15,0.876626052914601,6.27850584389415e-08
ENSG00000116213.16,-0.393582424875317,5.38465247500251e-06
ENSG00000078900.15,-0.776255064229286,0.025529537615946
ENSG00000227589.1,0.364341291523843,0.811037124923701
ENSG00000235131.1,-0.0384155651427162,0.988197050653688
ENSG00000227372.12,-1.06067861732682,3.32937246538605e-17
ENSG00000162592.10,-1.5296908338875,0.0008796389667367
ENSG00000235169.11,-0.584444705115643,0.612724067819111
ENSG00000130764.10,-0.228947119103511,0.0065859998098561
ENSG00000266075.2,2.54598179030488,0.0069997486809167
ENSG00000272153.1,-1.20185879093351,0.0442672834938631
ENSG00000116198.14,-0.307221595295698,0.0101568941121013
ENSG00000169598.17,-1.76484580669317,2.0961969465620799e-13
ENSG00000198912.12,0.575585741547621,4.49297877123731e-08
ENSG00000236423.7,0.175699602179865,0.652536710121485
ENSG00000233304.7,3.71195643702622,0.318958306475446
ENSG00000284703.1,6.00447184957127,3.4713308790268704e-09
ENSG00000229280.1,3.58070331214079,0.0194974862597233
ENSG00000284694.1,3.75769650035458,0.133636909735871
ENSG00000232596.3,5.53341891211737,8.80003429471304e-07
ENSG00000196581.11,0.871532115999962,0.221563710517963
ENSG00000287586.1,-3.95545364144406,0.0059925015292292
ENSG00000284674.1,5.06393475871124,0.0001795795409095
ENSG00000231510.1,3.28413174204184,0.412191446157673
ENSG00000284616.1,3.30167568045273,0.409826995684621
ENSG00000284692.2,4.2815286040972,0.0097341708854606
ENSG00000131697.18,-0.773840242698139,8.4387207014245e-08
ENSG00000069424.16,0.707089378824164,0.0473481809909787
ENSG00000116254.18,2.42620560627982,1.78672330783364e-07
ENSG00000116251.11,0.766993251413353,3.1663440767442997e-44
ENSG00000158286.13,-0.852125008109789,0.24645589228753
ENSG00000116237.16,0.0155133371198842,0.963436253714525
ENSG00000225077.3,1.32079872167927,0.0538759952489365
ENSG00000158292.7,0.265562095410924,0.239399272415366
ENSG00000097021.20,0.122388676450441,0.598525848534047
ENSG00000271746.1,0.236822780836874,0.924360450704252
ENSG00000069812.11,2.15652769723444,0.0532614957741873
ENSG00000187017.18,0.245846187971659,0.767355465887302
ENSG00000231868.1,3.60417167248335,0.0192518997364105
ENSG00000215788.11,2.0932534911606,0.0081552051449223
ENSG00000171680.23,-0.16993701216436,0.919891063660837
ENSG00000162408.11,-0.809216742902055,1.74388549317298e-14
ENSG00000253022.1,5.02822176598927,3.99226671760029e-07
ENSG00000229519.2,-0.138359674937365,0.931486874044545
ENSG00000204859.13,-1.03405122583009,3.02225128913931e-21
ENSG00000162413.17,3.65331302517141,0.0
ENSG00000116273.6,1.33181931021506,4.01122425908919e-58
ENSG00000041988.16,0.725197616645761,1.2643441668595e-05
ENSG00000007923.17,-1.40668903323011,2.83061951915575e-46
ENSG00000228750.7,5.4513799696795,1.97925323821154e-05
ENSG00000284744.1,6.1962953972095,2.2247098074383e-09
ENSG00000237436.1,0.0060866853020073,0.998361568371317
ENSG00000171735.19,0.963614388202246,4.63473499192697e-17
ENSG00000227950.1,3.98490092357555,0.0008684021588475
ENSG00000207056.1,4.27303960500106,0.0564884303212098
ENSG00000237402.1,2.92259414487161,0.47688346805767
ENSG00000270171.1,0.250214101970131,0.920108043006837
ENSG00000269978.1,0.242859440380982,0.906719083007041
ENSG00000049245.13,0.175757173131301,0.0146006304190758
ENSG00000269925.1,-0.216046748600915,0.764954344288032
ENSG00000049246.15,-0.453213999736882,0.330175270155728
ENSG00000049247.14,0.592992083110379,2.30324991579713e-05
ENSG00000049249.9,-3.29139634841172,3.32561419196599e-06
ENSG00000116288.13,0.0106972230587938,0.882395368364798
ENSG00000200344.1,0.0974806367038654,0.962480021770987
ENSG00000284747.1,-0.560441475177863,0.414288483398028
ENSG00000284716.1,5.95650600361776,1.20675886751711e-09
ENSG00000116285.13,2.58174541723002,3.4123087242432703e-35
ENSG00000238290.1,5.78436288087247,0.0020597013061474
ENSG00000232848.1,0.977385733516798,0.467237733497737
ENSG00000229305.1,3.31077645017884,0.414288483398028
ENSG00000162426.16,0.961867236182908,0.159035355325839
ENSG00000142599.19,-0.537828364685893,9.79387484868044e-05
ENSG00000232912.6,-2.72324172680794,0.138288320390416
ENSG00000221083.1,6.23752262591748,2.10194959972362e-09
ENSG00000234619.1,-0.481760221173579,0.620288835064472
