,logfc,p
ENSG00000227232.5,-1.61241671686716,0.0460982356970697
ENSG00000278267.1,-1.85149627293503,0.367428151751194
ENSG00000268903.1,-3.49327499639767,0.020986404233648
ENSG00000241860.7,-2.34092465397933,0.165223218366112
ENSG00000279457.4,-0.832511442732879,0.103189128139106
ENSG00000237094.12,0.566448003162771,0.707083153573803
ENSG00000230021.10,1.58744397682365,0.328965018325262
ENSG00000225972.1,0.0939503428174805,0.816656158351813
ENSG00000225630.1,1.12480070133117,1.46306578628117e-82
ENSG00000237973.1,0.561676457988074,1.01678971265415e-10
ENSG00000229344.1,-1.01197869112244,6.80763594089041e-10
ENSG00000240409.1,-0.152607992750955,0.784194764659868
ENSG00000248527.1,1.82192419886595,0.0
ENSG00000198744.5,-0.0319179188748909,0.893296365525679
ENSG00000229376.3,1.89290085587228,0.422253856498626
ENSG00000228327.4,-0.456729857792166,0.286829250423543
ENSG00000237491.10,-0.566935467532665,0.315762732921762
ENSG00000230092.7,0.880680487369945,0.624889700085938
ENSG00000177757.2,-3.11195423378369,0.0324833245469939
ENSG00000228794.11,1.33931404531967,1.66509246432609e-27
ENSG00000225880.5,0.942150338372299,0.418588173484328
ENSG00000288531.1,3.40775657823318,0.0362221210084238
ENSG00000230368.2,2.54753742673934,0.332033067770738
ENSG00000234711.1,0.290962777048742,0.902509787329588
ENSG00000230699.2,0.213954922425923,0.934895143815117
ENSG00000223764.2,-1.22876228005901,0.588195948331016
ENSG00000187634.13,4.1182995989176,0.0037989065811028
ENSG00000188976.11,0.260496801725463,1.74806100875736e-06
ENSG00000187961.15,-1.5976321030283,7.43535330753884e-13
ENSG00000187583.11,-0.547712456485587,0.382328566660725
ENSG00000272512.1,0.379762285528362,0.392893214626517
ENSG00000188290.11,-0.0344998403990925,0.890223274160898
ENSG00000187608.10,-6.13797975267254,0.0
ENSG00000231702.2,-0.0219866282383485,0.992826610150879
ENSG00000188157.15,-1.34434566519349,2.3927100561876e-117
ENSG00000217801.11,1.57070187854814,3.4901360883623896e-116
ENSG00000273443.1,-0.50218404303092,0.353426547610131
ENSG00000237330.3,-1.34167887275217,0.412570003570796
ENSG00000131591.18,-1.31380559273025,2.00920325586136e-13
ENSG00000285812.1,-0.663379434845962,0.57438836930994
ENSG00000186891.14,-2.76435502188239,1.19771465524717e-05
ENSG00000186827.11,-0.715396002604862,0.58551417934902
ENSG00000078808.19,0.853480178847537,8.21468967458404e-63
ENSG00000176022.7,0.169144602593192,0.108439906831873
ENSG00000184163.3,-2.47455687724888,0.0773485126833511
ENSG00000260179.1,0.359846652218199,0.790679830739344
ENSG00000160087.21,-0.167913279801582,0.0664877024784517
ENSG00000230415.1,-0.970954455081673,0.430780080803958
ENSG00000162572.21,-0.781964011546992,0.26812102326242
